date,flow,ewrMeasurementDate,ewrExceedance,ewrFlowBandNumber,ewrFlowBand,ewrMeasureExceedance
1993-04-18,1245.06,1993-04-08,0.9,5,Dry,0.9
1993-04-19,1236.39,1993-04-08,0.9,5,Dry,
1993-04-20,1227.76,1993-04-08,0.9,5,Dry,
1993-04-21,1213.44,1993-04-18,0.9,5,Dry,
1993-04-22,1199.23,1993-04-18,0.9,5,Dry,
1993-04-23,1185.11,1993-04-18,0.9,5,Dry,
1993-04-24,1165.52,1993-04-18,0.9,5,Dry,
1993-04-25,1146.14,1993-04-18,0.9,5,Dry,
1993-04-26,1126.97,1993-04-18,0.9,5,Dry,
1993-04-27,1108.02,1993-04-18,0.9,5,Dry,
1993-04-28,1089.29,1993-04-18,0.9,5,Dry,0.95
1993-04-29,1070.79,1993-04-18,0.9,5,Dry,
1993-04-30,1052.53,1993-04-18,0.9,5,Dry,
1993-05-01,1034.52,1993-04-28,0.95,5,Dry,
1993-05-02,1016.77,1993-04-28,0.95,5,Dry,
1993-05-03,999.28,1993-04-28,0.95,5,Dry,
1993-05-04,982.07,1993-04-28,0.95,5,Dry,
1993-05-05,965.16,1993-04-28,0.95,5,Dry,
1993-05-06,948.54,1993-04-28,0.95,5,Dry,
1993-05-07,932.25,1993-04-28,0.95,5,Dry,
1993-05-08,916.3,1993-04-28,0.95,5,Dry,0.97
1993-05-09,900.7,1993-04-28,0.95,5,Dry,
1993-05-10,885.49,1993-04-28,0.95,5,Dry,
1993-05-11,870.68,1993-05-08,0.97,5,Dry,
1993-05-12,856.32,1993-05-08,0.97,5,Dry,
1993-05-13,842.43,1993-05-08,0.97,5,Dry,
1993-05-14,829.08,1993-05-08,0.97,5,Dry,
1993-05-15,816.32,1993-05-08,0.97,5,Dry,
1993-05-16,804.25,1993-05-08,0.97,5,Dry,
1993-05-17,793,1993-05-08,0.97,5,Dry,
1993-05-18,782.77,1993-05-08,0.97,5,Dry,0.95
1993-05-19,774.01,1993-05-08,0.97,5,Dry,
1993-05-20,766.28,1993-05-08,0.97,5,Dry,
1993-05-21,753.98,1993-05-18,0.95,5,Dry,
1993-05-22,741.68,1993-05-18,0.95,5,Dry,
1993-05-23,730.46,1993-05-18,0.95,5,Dry,
1993-05-24,718.71,1993-05-18,0.95,5,Dry,
1993-05-25,706.95,1993-05-18,0.95,5,Dry,
1993-05-26,695.74,1993-05-18,0.95,5,Dry,
1993-05-27,684.53,1993-05-18,0.95,5,Dry,
1993-05-28,674.41,1993-05-18,0.95,5,Dry,0.94
1993-05-29,663.75,1993-05-18,0.95,5,Dry,
1993-05-30,653.08,1993-05-18,0.95,5,Dry,
1993-05-31,642.96,1993-05-18,0.95,5,Dry,
1993-06-01,633.94,1993-05-28,0.94,5,Dry,
1993-06-02,624.37,1993-05-28,0.94,5,Dry,
1993-06-03,615.35,1993-05-28,0.94,5,Dry,
1993-06-04,606.32,1993-05-28,0.94,5,Dry,
1993-06-05,598.39,1993-05-28,0.94,5,Dry,
1993-06-06,589.92,1993-05-28,0.94,5,Dry,
1993-06-07,581.44,1993-05-28,0.94,5,Dry,
1993-06-08,572.96,1993-05-28,0.94,5,Dry,0.92
1993-06-09,565.03,1993-05-28,0.94,5,Dry,
1993-06-10,557.11,1993-05-28,0.94,5,Dry,
1993-06-11,550.27,1993-06-08,0.92,5,Dry,
1993-06-12,542.89,1993-06-08,0.92,5,Dry,
1993-06-13,535.5,1993-06-08,0.92,5,Dry,
1993-06-14,528.12,1993-06-08,0.92,5,Dry,
1993-06-15,520.74,1993-06-08,0.92,5,Dry,
1993-06-16,513.9,1993-06-08,0.92,5,Dry,
1993-06-17,507.07,1993-06-08,0.92,5,Dry,
1993-06-18,501.32,1993-06-08,0.92,5,Dry,0.92
1993-06-19,495.03,1993-06-08,0.92,5,Dry,
1993-06-20,488.75,1993-06-08,0.92,5,Dry,
1993-06-21,482.46,1993-06-18,0.92,5,Dry,
1993-06-22,476.17,1993-06-18,0.92,5,Dry,
1993-06-23,469.88,1993-06-18,0.92,5,Dry,
1993-06-24,464.14,1993-06-18,0.92,5,Dry,
1993-06-25,458.39,1993-06-18,0.92,5,Dry,
1993-06-26,452.65,1993-06-18,0.92,5,Dry,
1993-06-27,448,1993-06-18,0.92,5,Dry,
1993-06-28,442.81,1993-06-18,0.92,5,Dry,0.91
1993-06-29,437.61,1993-06-18,0.92,5,Dry,
1993-06-30,432.42,1993-06-18,0.92,5,Dry,
1993-07-01,427.22,1993-06-28,0.91,5,Dry,
1993-07-02,422.03,1993-06-28,0.91,5,Dry,
1993-07-03,416.83,1993-06-28,0.91,5,Dry,
1993-07-04,412.18,1993-06-28,0.91,5,Dry,
1993-07-05,407.53,1993-06-28,0.91,5,Dry,
1993-07-06,402.89,1993-06-28,0.91,5,Dry,
1993-07-07,398.24,1993-06-28,0.91,5,Dry,
1993-07-08,394.68,1993-06-28,0.91,5,Dry,0.9
1993-07-09,390.58,1993-06-28,0.91,5,Dry,
1993-07-10,386.48,1993-06-28,0.91,5,Dry,
1993-07-11,382.38,1993-07-08,0.9,5,Dry,
1993-07-12,378.28,1993-07-08,0.9,5,Dry,
1993-07-13,374.18,1993-07-08,0.9,5,Dry,
1993-07-14,370.07,1993-07-08,0.9,5,Dry,
1993-07-15,365.97,1993-07-08,0.9,5,Dry,
1993-07-16,361.87,1993-07-08,0.9,5,Dry,
1993-07-17,358.32,1993-07-08,0.9,5,Dry,
1993-07-18,354.76,1993-07-08,0.9,5,Dry,0.9
1993-07-19,351.21,1993-07-08,0.9,5,Dry,
1993-07-20,347.65,1993-07-08,0.9,5,Dry,
1993-07-21,344.1,1993-07-18,0.9,5,Dry,
1993-07-22,340.54,1993-07-18,0.9,5,Dry,
1993-07-23,336.99,1993-07-18,0.9,5,Dry,
1993-07-24,334.53,1993-07-18,0.9,5,Dry,
1993-07-25,331.52,1993-07-18,0.9,5,Dry,
1993-07-26,328.51,1993-07-18,0.9,5,Dry,
1993-07-27,325.5,1993-07-18,0.9,5,Dry,
1993-07-28,322.5,1993-07-18,0.9,5,Dry,0.91
1993-07-29,319.49,1993-07-18,0.9,5,Dry,
1993-07-30,316.48,1993-07-18,0.9,5,Dry,
1993-07-31,313.47,1993-07-18,0.9,5,Dry,
1993-08-01,309.37,1993-07-28,0.91,5,Dry,
1993-08-02,305.82,1993-07-28,0.91,5,Dry,
1993-08-03,301.71,1993-07-28,0.91,5,Dry,
1993-08-04,298.16,1993-07-28,0.91,5,Dry,
1993-08-05,294.61,1993-07-28,0.91,5,Dry,
1993-08-06,291.05,1993-07-28,0.91,5,Dry,
1993-08-07,287.5,1993-07-28,0.91,5,Dry,
1993-08-08,285.03,1993-07-28,0.91,5,Dry,0.92
1993-08-09,282.03,1993-07-28,0.91,5,Dry,
1993-08-10,279.02,1993-07-28,0.91,5,Dry,
1993-08-11,276.01,1993-08-08,0.92,5,Dry,
1993-08-12,273,1993-08-08,0.92,5,Dry,
1993-08-13,270,1993-08-08,0.92,5,Dry,
1993-08-14,266.99,1993-08-08,0.92,5,Dry,
1993-08-15,263.98,1993-08-08,0.92,5,Dry,
1993-08-16,261.52,1993-08-08,0.92,5,Dry,
1993-08-17,259.06,1993-08-08,0.92,5,Dry,
1993-08-18,256.6,1993-08-08,0.92,5,Dry,0.9299999999999999
1993-08-19,254.14,1993-08-08,0.92,5,Dry,
1993-08-20,251.68,1993-08-08,0.92,5,Dry,
1993-08-21,249.21,1993-08-18,0.9299999999999999,5,Dry,
1993-08-22,246.75,1993-08-18,0.9299999999999999,5,Dry,
1993-08-23,244.29,1993-08-18,0.9299999999999999,5,Dry,
1993-08-24,242.93,1993-08-18,0.9299999999999999,5,Dry,
1993-08-25,241.01,1993-08-18,0.9299999999999999,5,Dry,
1993-08-26,239.1,1993-08-18,0.9299999999999999,5,Dry,
1993-08-27,237.18,1993-08-18,0.9299999999999999,5,Dry,
1993-08-28,235.27,1993-08-18,0.9299999999999999,5,Dry,0.9299999999999999
1993-08-29,233.36,1993-08-18,0.9299999999999999,5,Dry,
1993-08-30,231.44,1993-08-18,0.9299999999999999,5,Dry,
1993-08-31,229.53,1993-08-18,0.9299999999999999,5,Dry,
1993-09-01,226.52,1993-08-28,0.9299999999999999,5,Dry,
1993-09-02,222.96,1993-08-28,0.9299999999999999,5,Dry,
1993-09-03,220.5,1993-08-28,0.9299999999999999,5,Dry,
1993-09-04,217.5,1993-08-28,0.9299999999999999,5,Dry,
1993-09-05,214.49,1993-08-28,0.9299999999999999,5,Dry,
1993-09-06,211.48,1993-08-28,0.9299999999999999,5,Dry,
1993-09-07,208.47,1993-08-28,0.9299999999999999,5,Dry,
1993-09-08,206.01,1993-08-28,0.9299999999999999,5,Dry,0.9299999999999999
1993-09-09,203.55,1993-08-28,0.9299999999999999,5,Dry,
1993-09-10,201.09,1993-08-28,0.9299999999999999,5,Dry,
1993-09-11,198.63,1993-09-08,0.9299999999999999,5,Dry,
1993-09-12,196.17,1993-09-08,0.9299999999999999,5,Dry,
1993-09-13,194.8,1993-09-08,0.9299999999999999,5,Dry,
1993-09-14,192.89,1993-09-08,0.9299999999999999,5,Dry,
1993-09-15,190.97,1993-09-08,0.9299999999999999,5,Dry,
1993-09-16,189.06,1993-09-08,0.9299999999999999,5,Dry,
1993-09-17,187.14,1993-09-08,0.9299999999999999,5,Dry,
1993-09-18,185.23,1993-09-08,0.9299999999999999,5,Dry,0.97
1993-09-19,183.32,1993-09-08,0.9299999999999999,5,Dry,
1993-09-20,181.4,1993-09-08,0.9299999999999999,5,Dry,
1993-09-21,179.49,1993-09-18,0.97,5,Dry,
1993-09-22,177.57,1993-09-18,0.97,5,Dry,
1993-09-23,175.66,1993-09-18,0.97,5,Dry,
1993-09-24,175.39,1993-09-18,0.97,5,Dry,
1993-09-25,175.11,1993-09-18,0.97,5,Dry,
1993-09-26,173.75,1993-09-18,0.97,5,Dry,
1993-09-27,173.47,1993-09-18,0.97,5,Dry,
1993-09-28,172.65,1993-09-18,0.97,5,Dry,0.96
1993-09-29,171.83,1993-09-18,0.97,5,Dry,
1993-09-30,171.01,1993-09-18,0.97,5,Dry,
1993-10-01,169.1,1993-10-01,0.96,5,Dry,0.96
1993-10-02,167.73,1993-10-01,0.96,5,Dry,
1993-10-03,166.36,1993-10-01,0.96,5,Dry,
1993-10-04,164.45,1993-10-01,0.96,5,Dry,
1993-10-05,163.08,1993-10-01,0.96,5,Dry,
1993-10-06,161.71,1993-10-01,0.96,5,Dry,
1993-10-07,159.8,1993-10-01,0.96,5,Dry,
1993-10-08,158.43,1993-10-01,0.96,5,Dry,0.96
1993-10-09,157.07,1993-10-01,0.96,5,Dry,
1993-10-10,155.7,1993-10-01,0.96,5,Dry,
1993-10-11,154.33,1993-10-08,0.96,5,Dry,
1993-10-12,152.96,1993-10-08,0.96,5,Dry,
1993-10-13,151.6,1993-10-08,0.96,5,Dry,
1993-10-14,150.23,1993-10-08,0.96,5,Dry,
1993-10-15,148.86,1993-10-08,0.96,5,Dry,
1993-10-16,148.59,1993-10-08,0.96,5,Dry,
1993-10-17,148.32,1993-10-08,0.96,5,Dry,
1993-10-18,146.95,1993-10-08,0.96,5,Dry,0.96
1993-10-19,145.58,1993-10-08,0.96,5,Dry,
1993-10-20,144.21,1993-10-08,0.96,5,Dry,
1993-10-21,142.85,1993-10-18,0.96,5,Dry,
1993-10-22,141.48,1993-10-18,0.96,5,Dry,
1993-10-23,140.11,1993-10-18,0.96,5,Dry,
1993-10-24,139.84,1993-10-18,0.96,5,Dry,
1993-10-25,139.02,1993-10-18,0.96,5,Dry,
1993-10-26,138.75,1993-10-18,0.96,5,Dry,
1993-10-27,138.47,1993-10-18,0.96,5,Dry,
1993-10-28,137.65,1993-10-18,0.96,5,Dry,0.97
1993-10-29,136.83,1993-10-18,0.96,5,Dry,
1993-10-30,136.01,1993-10-18,0.96,5,Dry,
1993-10-31,135.19,1993-10-18,0.96,5,Dry,
1993-11-01,135.46,1993-10-28,0.97,5,Dry,
1993-11-02,136.83,1993-10-28,0.97,5,Dry,
1993-11-03,137.11,1993-10-28,0.97,5,Dry,
1993-11-04,139.02,1993-10-28,0.97,5,Dry,
1993-11-05,143.67,1993-10-28,0.97,5,Dry,
1993-11-06,150.5,1993-10-28,0.97,5,Dry,
1993-11-07,156.25,1993-10-28,0.97,5,Dry,
1993-11-08,159.25,1993-10-28,0.97,5,Dry,0.95
1993-11-09,161.17,1993-10-28,0.97,5,Dry,
1993-11-10,162.53,1993-10-28,0.97,5,Dry,
1993-11-11,162.81,1993-11-08,0.95,5,Dry,
1993-11-12,163.63,1993-11-08,0.95,5,Dry,
1993-11-13,162.26,1993-11-08,0.95,5,Dry,
1993-11-14,160.89,1993-11-08,0.95,5,Dry,
1993-11-15,163.9,1993-11-08,0.95,5,Dry,
1993-11-16,170.19,1993-11-08,0.95,5,Dry,
1993-11-17,174.84,1993-11-08,0.95,5,Dry,
1993-11-18,177.85,1993-11-08,0.95,5,Dry,0.95
1993-11-19,177.03,1993-11-08,0.95,5,Dry,
1993-11-20,175.11,1993-11-08,0.95,5,Dry,
1993-11-21,174.29,1993-11-18,0.95,5,Dry,
1993-11-22,173.47,1993-11-18,0.95,5,Dry,
1993-11-23,174.84,1993-11-18,0.95,5,Dry,
1993-11-24,177.85,1993-11-18,0.95,5,Dry,
1993-11-25,180.31,1993-11-18,0.95,5,Dry,
1993-11-26,181.68,1993-11-18,0.95,5,Dry,
1993-11-27,183.59,1993-11-18,0.95,5,Dry,
1993-11-28,188.78,1993-11-18,0.95,5,Dry,0.99
1993-11-29,189.06,1993-11-18,0.95,5,Dry,
1993-11-30,186.6,1993-11-18,0.95,5,Dry,
1993-12-01,183.59,1993-11-28,0.99,5,Dry,
1993-12-02,181.68,1993-11-28,0.99,5,Dry,
1993-12-03,183.04,1993-11-28,0.99,5,Dry,
1993-12-04,188.24,1993-11-28,0.99,5,Dry,
1993-12-05,189.61,1993-11-28,0.99,5,Dry,
1993-12-06,189.88,1993-11-28,0.99,5,Dry,
1993-12-07,191.79,1993-11-28,0.99,5,Dry,
1993-12-08,192.07,1993-11-28,0.99,5,Dry,1
1993-12-09,196.17,1993-11-28,0.99,5,Dry,
1993-12-10,200.27,1993-11-28,0.99,5,Dry,
1993-12-11,203.82,1993-12-08,1,5,Dry,
1993-12-12,207.38,1993-12-08,1,5,Dry,
1993-12-13,209.84,1993-12-08,1,5,Dry,
1993-12-14,209.57,1993-12-08,1,5,Dry,
1993-12-15,206.01,1993-12-08,1,5,Dry,
1993-12-16,203.55,1993-12-08,1,5,Dry,
1993-12-17,200.54,1993-12-08,1,5,Dry,
1993-12-18,197.53,1993-12-08,1,5,Dry,1
1993-12-19,195.62,1993-12-08,1,5,Dry,
1993-12-20,196.99,1993-12-08,1,5,Dry,
1993-12-21,197.81,1993-12-18,1,5,Dry,
1993-12-22,198.63,1993-12-18,1,5,Dry,
1993-12-23,202.73,1993-12-18,1,5,Dry,
1993-12-24,206.83,1993-12-18,1,5,Dry,
1993-12-25,210.93,1993-12-18,1,5,Dry,
1993-12-26,213.39,1993-12-18,1,5,Dry,
1993-12-27,215.31,1993-12-18,1,5,Dry,
1993-12-28,217.22,1993-12-18,1,5,Dry,1
1993-12-29,221.32,1993-12-18,1,5,Dry,
1993-12-30,221.6,1993-12-18,1,5,Dry,
1993-12-31,220.23,1993-12-18,1,5,Dry,
1994-01-01,219.41,1993-12-28,1,5,Dry,
1994-01-02,220.23,1993-12-28,1,5,Dry,
1994-01-03,218.32,1993-12-28,1,5,Dry,
1994-01-04,220.23,1993-12-28,1,5,Dry,
1994-01-05,225.43,1993-12-28,1,5,Dry,
1994-01-06,230.62,1993-12-28,1,5,Dry,
1994-01-07,235.82,1993-12-28,1,5,Dry,
1994-01-08,239.92,1993-12-28,1,5,Dry,1
1994-01-09,241.83,1993-12-28,1,5,Dry,
1994-01-10,242.65,1993-12-28,1,5,Dry,
1994-01-11,246.21,1994-01-08,1,5,Dry,
1994-01-12,253.59,1994-01-08,1,5,Dry,
1994-01-13,259.88,1994-01-08,1,5,Dry,
1994-01-14,265.62,1994-01-08,1,5,Dry,
1994-01-15,275.19,1994-01-08,1,5,Dry,
1994-01-16,284.21,1994-01-08,1,5,Dry,
1994-01-17,294.88,1994-01-08,1,5,Dry,
1994-01-18,305,1994-01-08,1,5,Dry,1
1994-01-19,316.21,1994-01-08,1,5,Dry,
1994-01-20,327.42,1994-01-08,1,5,Dry,
1994-01-21,340.27,1994-01-18,1,5,Dry,
1994-01-22,354.21,1994-01-18,1,5,Dry,
1994-01-23,364.33,1994-01-18,1,5,Dry,
1994-01-24,373.9,1994-01-18,1,5,Dry,
1994-01-25,387.85,1994-01-18,1,5,Dry,
1994-01-26,406.17,1994-01-18,1,5,Dry,
1994-01-27,423.94,1994-01-18,1,5,Dry,
1994-01-28,440.07,1994-01-18,1,5,Dry,0.98
1994-01-29,454.57,1994-01-18,1,5,Dry,
1994-01-30,470.15,1994-01-18,1,5,Dry,
1994-01-31,488.47,1994-01-18,1,5,Dry,
1994-02-01,507.34,1994-01-28,0.98,5,Dry,
1994-02-02,525.11,1994-01-28,0.98,5,Dry,
1994-02-03,541.79,1994-01-28,0.98,5,Dry,
1994-02-04,561.75,1994-01-28,0.98,5,Dry,
1994-02-05,582.81,1994-01-28,0.98,5,Dry,
1994-02-06,604.41,1994-01-28,0.98,5,Dry,
1994-02-07,624.37,1994-01-28,0.98,5,Dry,
1994-02-08,641.05,1994-01-28,0.98,5,Dry,0.87
1994-02-09,655.54,1994-01-28,0.98,5,Dry,
1994-02-10,673.86,1994-01-28,0.98,5,Dry,
1994-02-11,692.73,1994-02-08,0.87,4,Mod_Dry,
1994-02-12,711.05,1994-02-08,0.87,4,Mod_Dry,
1994-02-13,727.18,1994-02-08,0.87,4,Mod_Dry,
1994-02-14,741.13,1994-02-08,0.87,4,Mod_Dry,
1994-02-15,755.62,1994-02-08,0.87,4,Mod_Dry,
1994-02-16,770.11,1994-02-08,0.87,4,Mod_Dry,
1994-02-17,776.31,1994-02-08,0.87,4,Mod_Dry,
1994-02-18,785.56,1994-02-08,0.87,4,Mod_Dry,0.8
1994-02-19,796.12,1994-02-08,0.87,4,Mod_Dry,
1994-02-20,807.63,1994-02-08,0.87,4,Mod_Dry,
1994-02-21,823.54,1994-02-18,0.8,4,Mod_Dry,
1994-02-22,840.49,1994-02-18,0.8,4,Mod_Dry,
1994-02-23,854.3,1994-02-18,0.8,4,Mod_Dry,
1994-02-24,868.6,1994-02-18,0.8,4,Mod_Dry,
1994-02-25,883.35,1994-02-18,0.8,4,Mod_Dry,
1994-02-26,898.51,1994-02-18,0.8,4,Mod_Dry,
1994-02-27,905.12,1994-02-18,0.8,4,Mod_Dry,
1994-02-28,907.34,1994-02-18,0.8,4,Mod_Dry,0.78
1994-03-01,905.12,1994-02-28,0.78,4,Mod_Dry,
1994-03-02,907.34,1994-02-28,0.78,4,Mod_Dry,
1994-03-03,905.12,1994-02-28,0.78,4,Mod_Dry,
1994-03-04,902.91,1994-02-28,0.78,4,Mod_Dry,
1994-03-05,900.7,1994-02-28,0.78,4,Mod_Dry,
1994-03-06,902.91,1994-02-28,0.78,4,Mod_Dry,
1994-03-07,905.12,1994-02-28,0.78,4,Mod_Dry,
1994-03-08,907.34,1994-02-28,0.78,4,Mod_Dry,0.84
1994-03-09,909.57,1994-02-28,0.78,4,Mod_Dry,
1994-03-10,911.81,1994-02-28,0.78,4,Mod_Dry,
1994-03-11,918.56,1994-03-08,0.84,4,Mod_Dry,
1994-03-12,925.37,1994-03-08,0.84,4,Mod_Dry,
1994-03-13,932.25,1994-03-08,0.84,4,Mod_Dry,
1994-03-14,939.19,1994-03-08,0.84,4,Mod_Dry,
1994-03-15,950.9,1994-03-08,0.84,4,Mod_Dry,
1994-03-16,962.76,1994-03-08,0.84,4,Mod_Dry,
1994-03-17,974.79,1994-03-08,0.84,4,Mod_Dry,
1994-03-18,986.96,1994-03-08,0.84,4,Mod_Dry,0.87
1994-03-19,994.33,1994-03-08,0.84,4,Mod_Dry,
1994-03-20,996.8,1994-03-08,0.84,4,Mod_Dry,
1994-03-21,999.28,1994-03-18,0.87,4,Mod_Dry,
1994-03-22,996.8,1994-03-18,0.87,4,Mod_Dry,
1994-03-23,989.41,1994-03-18,0.87,4,Mod_Dry,
1994-03-24,977.21,1994-03-18,0.87,4,Mod_Dry,
1994-03-25,965.16,1994-03-18,0.87,4,Mod_Dry,
1994-03-26,953.26,1994-03-18,0.87,4,Mod_Dry,
1994-03-27,941.52,1994-03-18,0.87,4,Mod_Dry,
1994-03-28,925.37,1994-03-18,0.87,4,Mod_Dry,0.96
1994-03-29,909.57,1994-03-18,0.87,4,Mod_Dry,
1994-03-30,894.13,1994-03-18,0.87,4,Mod_Dry,
1994-03-31,879.09,1994-03-18,0.87,4,Mod_Dry,
1994-04-01,864.47,1994-03-28,0.96,5,Dry,
1994-04-02,850.31,1994-03-28,0.96,5,Dry,
1994-04-03,836.64,1994-03-28,0.96,5,Dry,
1994-04-04,823.54,1994-03-28,0.96,5,Dry,
1994-04-05,811.06,1994-03-28,0.96,5,Dry,
1994-04-06,799.32,1994-03-28,0.96,5,Dry,
1994-04-07,788.47,1994-03-28,0.96,5,Dry,
1994-04-08,778.79,1994-03-28,0.96,5,Dry,0.99
1994-04-09,770.66,1994-03-28,0.96,5,Dry,
