date,flow,day,waterMonth,waterDay,waterYear,waterWeek,ewrMeasurementDate,ewrExceedance,ewrFlowBandNumber,ewrFlowBand,ewrMeasureExceedance
1993-03-16,1773.07,75,6,167,1992,24,1993-03-08,0.56,3,Normal,
1993-03-17,1824.4,76,6,168,1992,24,1993-03-08,0.56,3,Normal,
1993-03-18,1876.28,77,6,169,1992,25,1993-03-08,0.56,3,Normal,0.62
1993-03-19,1928.69,78,6,170,1992,25,1993-03-08,0.56,3,Normal,
1993-03-20,1988.72,79,6,171,1992,25,1993-03-08,0.56,3,Normal,
1993-03-21,2056.58,80,6,172,1992,25,1993-03-18,0.62,3,Normal,
1993-03-22,2132.5,81,6,173,1992,25,1993-03-18,0.62,3,Normal,
1993-03-23,2209.36,82,6,174,1992,25,1993-03-18,0.62,3,Normal,
1993-03-24,2279.69,83,6,175,1992,25,1993-03-18,0.62,3,Normal,
1993-03-25,2328.22,84,6,176,1992,26,1993-03-18,0.62,3,Normal,
1993-03-26,2377.08,85,6,177,1992,26,1993-03-18,0.62,3,Normal,
1993-03-27,2426.28,86,6,178,1992,26,1993-03-18,0.62,3,Normal,
1993-03-28,2475.79,87,6,179,1992,26,1993-03-18,0.62,3,Normal,0.56
1993-03-29,2517.93,88,6,180,1992,26,1993-03-18,0.62,3,Normal,
1993-03-30,2560.3,89,6,181,1992,26,1993-03-18,0.62,3,Normal,
1993-03-31,2595.13,90,6,182,1992,26,1993-03-18,0.62,3,Normal,
1993-04-01,2630.11,91,7,183,1992,27,1993-03-28,0.56,3,Normal,
1993-04-02,2665.23,92,7,184,1992,27,1993-03-28,0.56,3,Normal,
1993-04-03,2692.64,93,7,185,1992,27,1993-03-28,0.56,3,Normal,
1993-04-04,2720.14,94,7,186,1992,27,1993-03-28,0.56,3,Normal,
1993-04-05,2755.62,95,7,187,1992,27,1993-03-28,0.56,3,Normal,
1993-04-06,2791.24,96,7,188,1992,27,1993-03-28,0.56,3,Normal,
1993-04-07,2827.01,97,7,189,1992,27,1993-03-28,0.56,3,Normal,
1993-04-08,2862.9,98,7,190,1992,28,1993-03-28,0.56,3,Normal,0.54
1993-04-09,2898.94,99,7,191,1992,28,1993-03-28,0.56,3,Normal,
1993-04-10,2943.16,100,7,192,1992,28,1993-03-28,0.56,3,Normal,
1993-04-11,2987.58,101,7,193,1992,28,1993-04-08,0.54,3,Normal,
1993-04-12,3040.33,102,7,194,1992,28,1993-04-08,0.54,3,Normal,
1993-04-13,3093.35,103,7,195,1992,28,1993-04-08,0.54,3,Normal,
1993-04-14,3146.64,104,7,196,1992,28,1993-04-08,0.54,3,Normal,
1993-04-15,3200.19,105,7,197,1992,29,1993-04-08,0.54,3,Normal,
1993-04-16,3245.71,106,7,198,1992,29,1993-04-08,0.54,3,Normal,
1993-04-17,3283.09,107,7,199,1992,29,1993-04-08,0.54,3,Normal,
1993-04-18,3303.91,108,7,200,1992,29,1993-04-08,0.54,3,Normal,0.33999999999999997
1993-04-19,3316.42,109,7,201,1992,29,1993-04-08,0.54,3,Normal,
1993-04-20,3320.59,110,7,202,1992,29,1993-04-08,0.54,3,Normal,
1993-04-21,3324.76,111,7,203,1992,29,1993-04-18,0.33999999999999997,2,Mod_Wet,
1993-04-22,3320.59,112,7,204,1992,30,1993-04-18,0.33999999999999997,2,Mod_Wet,
1993-04-23,3316.42,113,7,205,1992,30,1993-04-18,0.33999999999999997,2,Mod_Wet,
1993-04-24,3303.91,114,7,206,1992,30,1993-04-18,0.33999999999999997,2,Mod_Wet,
1993-04-25,3291.41,115,7,207,1992,30,1993-04-18,0.33999999999999997,2,Mod_Wet,
1993-04-26,3270.61,116,7,208,1992,30,1993-04-18,0.33999999999999997,2,Mod_Wet,
1993-04-27,3241.56,117,7,209,1992,30,1993-04-18,0.33999999999999997,2,Mod_Wet,
1993-04-28,3212.59,118,7,210,1992,30,1993-04-18,0.33999999999999997,2,Mod_Wet,0.32999999999999996
1993-04-29,3175.44,119,7,211,1992,31,1993-04-18,0.33999999999999997,2,Mod_Wet,
1993-04-30,3138.42,120,7,212,1992,31,1993-04-18,0.33999999999999997,2,Mod_Wet,
1993-05-01,3101.53,121,8,213,1992,31,1993-04-28,0.32999999999999996,2,Mod_Wet,
1993-05-02,3064.77,122,8,214,1992,31,1993-04-28,0.32999999999999996,2,Mod_Wet,
1993-05-03,3028.13,123,8,215,1992,31,1993-04-28,0.32999999999999996,2,Mod_Wet,
1993-05-04,2983.53,124,8,216,1992,31,1993-04-28,0.32999999999999996,2,Mod_Wet,
1993-05-05,2939.13,125,8,217,1992,31,1993-04-28,0.32999999999999996,2,Mod_Wet,
1993-05-06,2894.93,126,8,218,1992,32,1993-04-28,0.32999999999999996,2,Mod_Wet,
1993-05-07,2850.92,127,8,219,1992,32,1993-04-28,0.32999999999999996,2,Mod_Wet,
1993-05-08,2807.12,128,8,220,1992,32,1993-04-28,0.32999999999999996,2,Mod_Wet,0.33999999999999997
1993-05-09,2763.53,129,8,221,1992,32,1993-04-28,0.32999999999999996,2,Mod_Wet,
1993-05-10,2720.14,130,8,222,1992,32,1993-04-28,0.32999999999999996,2,Mod_Wet,
1993-05-11,2676.96,131,8,223,1992,32,1993-05-08,0.33999999999999997,2,Mod_Wet,
1993-05-12,2634,132,8,224,1992,32,1993-05-08,0.33999999999999997,2,Mod_Wet,
1993-05-13,2591.25,133,8,225,1992,33,1993-05-08,0.33999999999999997,2,Mod_Wet,
1993-05-14,2548.72,134,8,226,1992,33,1993-05-08,0.33999999999999997,2,Mod_Wet,
1993-05-15,2506.42,135,8,227,1992,33,1993-05-08,0.33999999999999997,2,Mod_Wet,
1993-05-16,2464.33,136,8,228,1992,33,1993-05-08,0.33999999999999997,2,Mod_Wet,
1993-05-17,2422.48,137,8,229,1992,33,1993-05-08,0.33999999999999997,2,Mod_Wet,
1993-05-18,2380.86,138,8,230,1992,33,1993-05-08,0.33999999999999997,2,Mod_Wet,0.38
1993-05-19,2339.46,139,8,231,1992,33,1993-05-08,0.33999999999999997,2,Mod_Wet,
1993-05-20,2298.31,140,8,232,1992,34,1993-05-08,0.33999999999999997,2,Mod_Wet,
1993-05-21,2257.4,141,8,233,1992,34,1993-05-18,0.38,2,Mod_Wet,
1993-05-22,2194.65,142,8,234,1992,34,1993-05-18,0.38,2,Mod_Wet,
1993-05-23,2139.78,143,8,235,1992,34,1993-05-18,0.38,2,Mod_Wet,
1993-05-24,2085.39,144,8,236,1992,34,1993-05-18,0.38,2,Mod_Wet,
1993-05-25,2031.49,145,8,237,1992,34,1993-05-18,0.38,2,Mod_Wet,
1993-05-26,1978.08,146,8,238,1992,34,1993-05-18,0.38,2,Mod_Wet,
1993-05-27,1932.2,147,8,239,1992,35,1993-05-18,0.38,2,Mod_Wet,
1993-05-28,1886.72,148,8,240,1992,35,1993-05-18,0.38,2,Mod_Wet,0.45999999999999996
1993-05-29,1841.63,149,8,241,1992,35,1993-05-18,0.38,2,Mod_Wet,
1993-05-30,1796.96,150,8,242,1992,35,1993-05-18,0.38,2,Mod_Wet,
1993-05-31,1752.7,151,8,243,1992,35,1993-05-18,0.38,2,Mod_Wet,
1993-06-01,1715.59,152,9,244,1992,35,1993-05-28,0.45999999999999996,3,Normal,
1993-06-02,1678.79,153,9,245,1992,35,1993-05-28,0.45999999999999996,3,Normal,
1993-06-03,1642.31,154,9,246,1992,36,1993-05-28,0.45999999999999996,3,Normal,
1993-06-04,1606.15,155,9,247,1992,36,1993-05-28,0.45999999999999996,3,Normal,
1993-06-05,1570.34,156,9,248,1992,36,1993-05-28,0.45999999999999996,3,Normal,
1993-06-06,1534.87,157,9,249,1992,36,1993-05-28,0.45999999999999996,3,Normal,
1993-06-07,1506.11,158,9,250,1992,36,1993-05-28,0.45999999999999996,3,Normal,
1993-06-08,1477.59,159,9,251,1992,36,1993-05-28,0.45999999999999996,3,Normal,0.44999999999999996
1993-06-09,1449.32,160,9,252,1992,36,1993-05-28,0.45999999999999996,3,Normal,
1993-06-10,1421.29,161,9,253,1992,37,1993-05-28,0.45999999999999996,3,Normal,
1993-06-11,1393.53,162,9,254,1992,37,1993-06-08,0.44999999999999996,3,Normal,
1993-06-12,1341.82,163,9,255,1992,37,1993-06-08,0.44999999999999996,3,Normal,
1993-06-13,1291.09,164,9,256,1992,37,1993-06-08,0.44999999999999996,3,Normal,
1993-06-14,1247.2,165,9,257,1992,37,1993-06-08,0.44999999999999996,3,Normal,
1993-06-15,1209.85,166,9,258,1992,37,1993-06-08,0.44999999999999996,3,Normal,
1993-06-16,1173.16,167,9,259,1992,37,1993-06-08,0.44999999999999996,3,Normal,
1993-06-17,1137.18,168,9,260,1992,38,1993-06-08,0.44999999999999996,3,Normal,
1993-06-18,1107.31,169,9,261,1992,38,1993-06-08,0.44999999999999996,3,Normal,0.53
1993-06-19,1078,170,9,262,1992,38,1993-06-08,0.44999999999999996,3,Normal,
1993-06-20,1054.44,171,9,263,1992,38,1993-06-08,0.44999999999999996,3,Normal,
1993-06-21,1031.3,172,9,264,1992,38,1993-06-18,0.53,3,Normal,
1993-06-22,1008.58,173,9,265,1992,38,1993-06-18,0.53,3,Normal,
1993-06-23,986.32,174,9,266,1992,38,1993-06-18,0.53,3,Normal,
1993-06-24,964.53,175,9,267,1992,39,1993-06-18,0.53,3,Normal,
1993-06-25,947.93,176,9,268,1992,39,1993-06-18,0.53,3,Normal,
1993-06-26,931.65,177,9,269,1992,39,1993-06-18,0.53,3,Normal,
1993-06-27,915.71,178,9,270,1992,39,1993-06-18,0.53,3,Normal,
1993-06-28,900.13,179,9,271,1992,39,1993-06-18,0.53,3,Normal,0.43000000000000005
1993-06-29,884.93,180,9,272,1992,39,1993-06-18,0.53,3,Normal,
1993-06-30,870.14,181,9,273,1992,39,1993-06-18,0.53,3,Normal,
1993-07-01,855.79,182,10,274,1992,40,1993-06-28,0.43000000000000005,3,Normal,
1993-07-02,841.92,183,10,275,1992,40,1993-06-28,0.43000000000000005,3,Normal,
1993-07-03,828.59,184,10,276,1992,40,1993-06-28,0.43000000000000005,3,Normal,
1993-07-04,819.43,185,10,277,1992,40,1993-06-28,0.43000000000000005,3,Normal,
1993-07-05,810.61,186,10,278,1992,40,1993-06-28,0.43000000000000005,3,Normal,
1993-07-06,802.16,187,10,279,1992,40,1993-06-28,0.43000000000000005,3,Normal,
1993-07-07,794.14,188,10,280,1992,40,1993-06-28,0.43000000000000005,3,Normal,
1993-07-08,786.62,189,10,281,1992,41,1993-06-28,0.43000000000000005,3,Normal,0.31000000000000005
1993-07-09,779.74,190,10,282,1992,41,1993-06-28,0.43000000000000005,3,Normal,
1993-07-10,773.72,191,10,283,1992,41,1993-06-28,0.43000000000000005,3,Normal,
1993-07-11,766.21,192,10,284,1992,41,1993-07-08,0.31000000000000005,2,Mod_Wet,
1993-07-12,753.91,193,10,285,1992,41,1993-07-08,0.31000000000000005,2,Mod_Wet,
1993-07-13,742.7,194,10,286,1992,41,1993-07-08,0.31000000000000005,2,Mod_Wet,
1993-07-14,730.94,195,10,287,1992,41,1993-07-08,0.31000000000000005,2,Mod_Wet,
1993-07-15,719.18,196,10,288,1992,42,1993-07-08,0.31000000000000005,2,Mod_Wet,
1993-07-16,707.97,197,10,289,1992,42,1993-07-08,0.31000000000000005,2,Mod_Wet,
1993-07-17,697.85,198,10,290,1992,42,1993-07-08,0.31000000000000005,2,Mod_Wet,
1993-07-18,687.19,199,10,291,1992,42,1993-07-08,0.31000000000000005,2,Mod_Wet,0.25
1993-07-19,676.53,200,10,292,1992,42,1993-07-08,0.31000000000000005,2,Mod_Wet,
1993-07-20,666.41,201,10,293,1992,42,1993-07-08,0.31000000000000005,2,Mod_Wet,
1993-07-21,657.39,202,10,294,1992,42,1993-07-18,0.25,2,Mod_Wet,
1993-07-22,647.81,203,10,295,1992,43,1993-07-18,0.25,2,Mod_Wet,
1993-07-23,638.24,204,10,296,1992,43,1993-07-18,0.25,2,Mod_Wet,
1993-07-24,629.22,205,10,297,1992,43,1993-07-18,0.25,2,Mod_Wet,
1993-07-25,620.2,206,10,298,1992,43,1993-07-18,0.25,2,Mod_Wet,
1993-07-26,612.27,207,10,299,1992,43,1993-07-18,0.25,2,Mod_Wet,
1993-07-27,603.79,208,10,300,1992,43,1993-07-18,0.25,2,Mod_Wet,
1993-07-28,595.31,209,10,301,1992,43,1993-07-18,0.25,2,Mod_Wet,0.19999999999999996
1993-07-29,586.84,210,10,302,1992,44,1993-07-18,0.25,2,Mod_Wet,
1993-07-30,578.91,211,10,303,1992,44,1993-07-18,0.25,2,Mod_Wet,
1993-07-31,572.07,212,10,304,1992,44,1993-07-18,0.25,2,Mod_Wet,
1993-08-01,563.6,213,11,305,1992,44,1993-07-28,0.19999999999999996,2,Mod_Wet,
1993-08-02,555.67,214,11,306,1992,44,1993-07-28,0.19999999999999996,2,Mod_Wet,
1993-08-03,547.19,215,11,307,1992,44,1993-07-28,0.19999999999999996,2,Mod_Wet,
1993-08-04,538.71,216,11,308,1992,44,1993-07-28,0.19999999999999996,2,Mod_Wet,
1993-08-05,530.24,217,11,309,1992,45,1993-07-28,0.19999999999999996,2,Mod_Wet,
1993-08-06,522.31,218,11,310,1992,45,1993-07-28,0.19999999999999996,2,Mod_Wet,
1993-08-07,515.47,219,11,311,1992,45,1993-07-28,0.19999999999999996,2,Mod_Wet,
1993-08-08,508.09,220,11,312,1992,45,1993-07-28,0.19999999999999996,2,Mod_Wet,0.20999999999999996
1993-08-09,500.71,221,11,313,1992,45,1993-07-28,0.19999999999999996,2,Mod_Wet,
1993-08-10,493.87,222,11,314,1992,45,1993-07-28,0.19999999999999996,2,Mod_Wet,
1993-08-11,487.03,223,11,315,1992,45,1993-08-08,0.20999999999999996,2,Mod_Wet,
1993-08-12,481.29,224,11,316,1992,46,1993-08-08,0.20999999999999996,2,Mod_Wet,
1993-08-13,475,225,11,317,1992,46,1993-08-08,0.20999999999999996,2,Mod_Wet,
1993-08-14,468.71,226,11,318,1992,46,1993-08-08,0.20999999999999996,2,Mod_Wet,
1993-08-15,462.42,227,11,319,1992,46,1993-08-08,0.20999999999999996,2,Mod_Wet,
1993-08-16,456.14,228,11,320,1992,46,1993-08-08,0.20999999999999996,2,Mod_Wet,
1993-08-17,450.39,229,11,321,1992,46,1993-08-08,0.20999999999999996,2,Mod_Wet,
1993-08-18,444.65,230,11,322,1992,46,1993-08-08,0.20999999999999996,2,Mod_Wet,0.24
1993-08-19,438.91,231,11,323,1992,47,1993-08-08,0.20999999999999996,2,Mod_Wet,
1993-08-20,434.26,232,11,324,1992,47,1993-08-08,0.20999999999999996,2,Mod_Wet,
1993-08-21,429.06,233,11,325,1992,47,1993-08-18,0.24,2,Mod_Wet,
1993-08-22,423.87,234,11,326,1992,47,1993-08-18,0.24,2,Mod_Wet,
1993-08-23,418.67,235,11,327,1992,47,1993-08-18,0.24,2,Mod_Wet,
1993-08-24,413.48,236,11,328,1992,47,1993-08-18,0.24,2,Mod_Wet,
1993-08-25,408.83,237,11,329,1992,47,1993-08-18,0.24,2,Mod_Wet,
1993-08-26,404.18,238,11,330,1992,48,1993-08-18,0.24,2,Mod_Wet,
1993-08-27,399.53,239,11,331,1992,48,1993-08-18,0.24,2,Mod_Wet,
1993-08-28,394.89,240,11,332,1992,48,1993-08-18,0.24,2,Mod_Wet,0.28
1993-08-29,390.24,241,11,333,1992,48,1993-08-18,0.24,2,Mod_Wet,
1993-08-30,386.68,242,11,334,1992,48,1993-08-18,0.24,2,Mod_Wet,
1993-08-31,382.58,243,11,335,1992,48,1993-08-18,0.24,2,Mod_Wet,
1993-09-01,377.39,244,12,336,1992,48,1993-08-28,0.28,2,Mod_Wet,
1993-09-02,371.1,245,12,337,1992,49,1993-08-28,0.28,2,Mod_Wet,
1993-09-03,366.45,246,12,338,1992,49,1993-08-28,0.28,2,Mod_Wet,
1993-09-04,361.25,247,12,339,1992,49,1993-08-28,0.28,2,Mod_Wet,
1993-09-05,356.06,248,12,340,1992,49,1993-08-28,0.28,2,Mod_Wet,
1993-09-06,350.86,249,12,341,1992,49,1993-08-28,0.28,2,Mod_Wet,
1993-09-07,345.67,250,12,342,1992,49,1993-08-28,0.28,2,Mod_Wet,
1993-09-08,341.02,251,12,343,1992,49,1993-08-28,0.28,2,Mod_Wet,0.31999999999999995
1993-09-09,336.37,252,12,344,1992,50,1993-08-28,0.28,2,Mod_Wet,
1993-09-10,332.81,253,12,345,1992,50,1993-08-28,0.28,2,Mod_Wet,
1993-09-11,328.71,254,12,346,1992,50,1993-09-08,0.31999999999999995,2,Mod_Wet,
1993-09-12,324.61,255,12,347,1992,50,1993-09-08,0.31999999999999995,2,Mod_Wet,
1993-09-13,320.51,256,12,348,1992,50,1993-09-08,0.31999999999999995,2,Mod_Wet,
1993-09-14,316.41,257,12,349,1992,50,1993-09-08,0.31999999999999995,2,Mod_Wet,
1993-09-15,312.31,258,12,350,1992,50,1993-09-08,0.31999999999999995,2,Mod_Wet,
1993-09-16,308.75,259,12,351,1992,51,1993-09-08,0.31999999999999995,2,Mod_Wet,
1993-09-17,305.2,260,12,352,1992,51,1993-09-08,0.31999999999999995,2,Mod_Wet,
1993-09-18,301.64,261,12,353,1992,51,1993-09-08,0.31999999999999995,2,Mod_Wet,0.35
1993-09-19,298.09,262,12,354,1992,51,1993-09-08,0.31999999999999995,2,Mod_Wet,
1993-09-20,294.53,263,12,355,1992,51,1993-09-08,0.31999999999999995,2,Mod_Wet,
1993-09-21,292.07,264,12,356,1992,51,1993-09-18,0.35,2,Mod_Wet,
1993-09-22,289.06,265,12,357,1992,51,1993-09-18,0.35,2,Mod_Wet,
1993-09-23,286.06,266,12,358,1992,52,1993-09-18,0.35,2,Mod_Wet,
1993-09-24,285.24,267,12,359,1992,52,1993-09-18,0.35,2,Mod_Wet,
1993-09-25,284.42,268,12,360,1992,52,1993-09-18,0.35,2,Mod_Wet,
1993-09-26,281.96,269,12,361,1992,52,1993-09-18,0.35,2,Mod_Wet,
1993-09-27,280.59,270,12,362,1992,52,1993-09-18,0.35,2,Mod_Wet,
1993-09-28,279.22,271,12,363,1992,52,1993-09-18,0.35,2,Mod_Wet,0.31000000000000005
1993-09-29,277.31,272,12,364,1992,52,1993-09-18,0.35,2,Mod_Wet,
1993-09-30,275.94,273,12,365,1992,53,1993-09-18,0.35,2,Mod_Wet,
1993-10-01,273.48,274,1,1,1993,1,1993-10-01,0.31999999999999995,2,Mod_Wet,0.31999999999999995
1993-10-02,269.38,275,1,2,1993,1,1993-10-01,0.31999999999999995,2,Mod_Wet,
1993-10-03,265.82,276,1,3,1993,1,1993-10-01,0.31999999999999995,2,Mod_Wet,
1993-10-04,262.27,277,1,4,1993,1,1993-10-01,0.31999999999999995,2,Mod_Wet,
1993-10-05,258.71,278,1,5,1993,1,1993-10-01,0.31999999999999995,2,Mod_Wet,
1993-10-06,255.16,279,1,6,1993,1,1993-10-01,0.31999999999999995,2,Mod_Wet,
1993-10-07,252.7,280,1,7,1993,1,1993-10-01,0.31999999999999995,2,Mod_Wet,
1993-10-08,249.69,281,1,8,1993,2,1993-10-01,0.31999999999999995,2,Mod_Wet,0.41000000000000003
1993-10-09,246.68,282,1,9,1993,2,1993-10-01,0.31999999999999995,2,Mod_Wet,
1993-10-10,243.67,283,1,10,1993,2,1993-10-01,0.31999999999999995,2,Mod_Wet,
1993-10-11,240.67,284,1,11,1993,2,1993-10-08,0.41000000000000003,3,Normal,
1993-10-12,237.66,285,1,12,1993,2,1993-10-08,0.41000000000000003,3,Normal,
1993-10-13,234.65,286,1,13,1993,2,1993-10-08,0.41000000000000003,3,Normal,
1993-10-14,232.19,287,1,14,1993,2,1993-10-08,0.41000000000000003,3,Normal,
1993-10-15,229.18,288,1,15,1993,3,1993-10-08,0.41000000000000003,3,Normal,
1993-10-16,227.81,289,1,16,1993,3,1993-10-08,0.41000000000000003,3,Normal,
1993-10-17,226.45,290,1,17,1993,3,1993-10-08,0.41000000000000003,3,Normal,
1993-10-18,223.99,291,1,18,1993,3,1993-10-08,0.41000000000000003,3,Normal,0.47
1993-10-19,221.53,292,1,19,1993,3,1993-10-08,0.41000000000000003,3,Normal,
1993-10-20,219.06,293,1,20,1993,3,1993-10-08,0.41000000000000003,3,Normal,
1993-10-21,216.6,294,1,21,1993,3,1993-10-18,0.47,3,Normal,
1993-10-22,214.14,295,1,22,1993,4,1993-10-18,0.47,3,Normal,
1993-10-23,211.68,296,1,23,1993,4,1993-10-18,0.47,3,Normal,
1993-10-24,210.31,297,1,24,1993,4,1993-10-18,0.47,3,Normal,
1993-10-25,208.4,298,1,25,1993,4,1993-10-18,0.47,3,Normal,
1993-10-26,207.03,299,1,26,1993,4,1993-10-18,0.47,3,Normal,
1993-10-27,205.67,300,1,27,1993,4,1993-10-18,0.47,3,Normal,
1993-10-28,203.75,301,1,28,1993,4,1993-10-18,0.47,3,Normal,0.6599999999999999
1993-10-29,201.84,302,1,29,1993,5,1993-10-18,0.47,3,Normal,
1993-10-30,199.92,303,1,30,1993,5,1993-10-18,0.47,3,Normal,
1993-10-31,198.01,304,1,31,1993,5,1993-10-18,0.47,3,Normal,
1993-11-01,197.19,305,2,32,1993,5,1993-10-28,0.6599999999999999,3,Normal,
1993-11-02,199.1,306,2,33,1993,5,1993-10-28,0.6599999999999999,3,Normal,
1993-11-03,199.38,307,2,34,1993,5,1993-10-28,0.6599999999999999,3,Normal,
1993-11-04,201.29,308,2,35,1993,5,1993-10-28,0.6599999999999999,3,Normal,
1993-11-05,205.94,309,2,36,1993,6,1993-10-28,0.6599999999999999,3,Normal,
1993-11-06,212.78,310,2,37,1993,6,1993-10-28,0.6599999999999999,3,Normal,
1993-11-07,218.52,311,2,38,1993,6,1993-10-28,0.6599999999999999,3,Normal,
