date,flow,ewrMeasurementDate,ewrExceedance,ewrFlowBandNumber,ewrFlowBand,ewrMeasureExceedance
1993-02-27,860.21,1993-02-18,0.96,5,Dry,
1993-02-28,883.18,1993-02-18,0.96,5,Dry,0.79
1993-03-01,902.73,1993-02-28,0.79,4,Mod_Dry,
1993-03-02,918.38,1993-02-28,0.79,4,Mod_Dry,
1993-03-03,939.01,1993-02-28,0.79,4,Mod_Dry,
1993-03-04,955.44,1993-02-28,0.79,4,Mod_Dry,
1993-03-05,967.36,1993-02-28,0.79,4,Mod_Dry,
1993-03-06,979.44,1993-02-28,0.79,4,Mod_Dry,
1993-03-07,991.68,1993-02-28,0.79,4,Mod_Dry,
1993-03-08,1004.05,1993-02-28,0.79,4,Mod_Dry,0.77
1993-03-09,1011.54,1993-02-28,0.79,4,Mod_Dry,
1993-03-10,1019.09,1993-02-28,0.79,4,Mod_Dry,
1993-03-11,1026.68,1993-03-08,0.77,4,Mod_Dry,
1993-03-12,1034.32,1993-03-08,0.77,4,Mod_Dry,
1993-03-13,1047.15,1993-03-08,0.77,4,Mod_Dry,
1993-03-14,1060.12,1993-03-08,0.77,4,Mod_Dry,
1993-03-15,1078.48,1993-03-08,0.77,4,Mod_Dry,
1993-03-16,1102.43,1993-03-08,0.77,4,Mod_Dry,
1993-03-17,1132.21,1993-03-08,0.77,4,Mod_Dry,
1993-03-18,1156.97,1993-03-08,0.77,4,Mod_Dry,0.77
1993-03-19,1187.7,1993-03-08,0.77,4,Mod_Dry,
1993-03-20,1218.93,1993-03-08,0.77,4,Mod_Dry,
1993-03-21,1256.44,1993-03-18,0.77,4,Mod_Dry,
1993-03-22,1300.51,1993-03-18,0.77,4,Mod_Dry,
1993-03-23,1351.43,1993-03-18,0.77,4,Mod_Dry,
1993-03-24,1397.16,1993-03-18,0.77,4,Mod_Dry,
1993-03-25,1418.76,1993-03-18,0.77,4,Mod_Dry,
1993-03-26,1446.76,1993-03-18,0.77,4,Mod_Dry,
1993-03-27,1475.01,1993-03-18,0.77,4,Mod_Dry,
1993-03-28,1503.51,1993-03-18,0.77,4,Mod_Dry,0.76
1993-03-29,1525.84,1993-03-18,0.77,4,Mod_Dry,
1993-03-30,1548.31,1993-03-18,0.77,4,Mod_Dry,
1993-03-31,1570.93,1993-03-18,0.77,4,Mod_Dry,
1993-04-01,1593.69,1993-03-28,0.76,4,Mod_Dry,
1993-04-02,1610.03,1993-03-28,0.76,4,Mod_Dry,
1993-04-03,1619.86,1993-03-28,0.76,4,Mod_Dry,
1993-04-04,1636.31,1993-03-28,0.76,4,Mod_Dry,
1993-04-05,1652.83,1993-03-28,0.76,4,Mod_Dry,
1993-04-06,1669.41,1993-03-28,0.76,4,Mod_Dry,
1993-04-07,1686.06,1993-03-28,0.76,4,Mod_Dry,
1993-04-08,1702.78,1993-03-28,0.76,4,Mod_Dry,0.77
1993-04-09,1719.56,1993-03-28,0.76,4,Mod_Dry,
1993-04-10,1743.16,1993-03-28,0.76,4,Mod_Dry,
1993-04-11,1766.89,1993-04-08,0.77,4,Mod_Dry,
1993-04-12,1797.58,1993-04-08,0.77,4,Mod_Dry,
1993-04-13,1828.47,1993-04-08,0.77,4,Mod_Dry,
1993-04-14,1859.56,1993-04-08,0.77,4,Mod_Dry,
1993-04-15,1890.84,1993-04-08,0.77,4,Mod_Dry,
1993-04-16,1915.3,1993-04-08,0.77,4,Mod_Dry,
1993-04-17,1939.88,1993-04-08,0.77,4,Mod_Dry,
1993-04-18,1957.5,1993-04-08,0.77,4,Mod_Dry,0.74
1993-04-19,1968.1,1993-04-08,0.77,4,Mod_Dry,
1993-04-20,1971.64,1993-04-08,0.77,4,Mod_Dry,
1993-04-21,1975.18,1993-04-18,0.74,4,Mod_Dry,
1993-04-22,1971.64,1993-04-18,0.74,4,Mod_Dry,
1993-04-23,1968.1,1993-04-18,0.74,4,Mod_Dry,
1993-04-24,1957.5,1993-04-18,0.74,4,Mod_Dry,
1993-04-25,1946.92,1993-04-18,0.74,4,Mod_Dry,
1993-04-26,1929.33,1993-04-18,0.74,4,Mod_Dry,
1993-04-27,1911.8,1993-04-18,0.74,4,Mod_Dry,
1993-04-28,1894.33,1993-04-18,0.74,4,Mod_Dry,0.75
1993-04-29,1876.91,1993-04-18,0.74,4,Mod_Dry,
1993-04-30,1852.63,1993-04-18,0.74,4,Mod_Dry,
1993-05-01,1828.47,1993-04-28,0.75,4,Mod_Dry,
1993-05-02,1804.43,1993-04-28,0.75,4,Mod_Dry,
1993-05-03,1780.51,1993-04-28,0.75,4,Mod_Dry,
1993-05-04,1756.71,1993-04-28,0.75,4,Mod_Dry,
1993-05-05,1733.03,1993-04-28,0.75,4,Mod_Dry,
1993-05-06,1709.48,1993-04-28,0.75,4,Mod_Dry,
1993-05-07,1686.06,1993-04-28,0.75,4,Mod_Dry,
1993-05-08,1656.14,1993-04-28,0.75,4,Mod_Dry,0.78
1993-05-09,1626.43,1993-04-28,0.75,4,Mod_Dry,
1993-05-10,1596.95,1993-04-28,0.75,4,Mod_Dry,
1993-05-11,1567.69,1993-05-08,0.78,4,Mod_Dry,
1993-05-12,1538.66,1993-05-08,0.78,4,Mod_Dry,
1993-05-13,1509.87,1993-05-08,0.78,4,Mod_Dry,
1993-05-14,1487.64,1993-05-08,0.78,4,Mod_Dry,
1993-05-15,1465.57,1993-05-08,0.78,4,Mod_Dry,
1993-05-16,1443.64,1993-05-08,0.78,4,Mod_Dry,
1993-05-17,1421.86,1993-05-08,0.78,4,Mod_Dry,
1993-05-18,1400.24,1993-05-08,0.78,4,Mod_Dry,0.81
1993-05-19,1360.51,1993-05-08,0.78,4,Mod_Dry,
1993-05-20,1315.38,1993-05-08,0.78,4,Mod_Dry,
1993-05-21,1276.91,1993-05-18,0.81,4,Mod_Dry,
1993-05-22,1239.05,1993-05-18,0.81,4,Mod_Dry,
1993-05-23,1201.84,1993-05-18,0.81,4,Mod_Dry,
1993-05-24,1170.88,1993-05-18,0.81,4,Mod_Dry,
1993-05-25,1140.42,1993-05-18,0.81,4,Mod_Dry,
1993-05-26,1110.5,1993-05-18,0.81,4,Mod_Dry,
1993-05-27,1086.42,1993-05-18,0.81,4,Mod_Dry,
1993-05-28,1062.73,1993-05-18,0.81,4,Mod_Dry,0.85
1993-05-29,1039.44,1993-05-18,0.81,4,Mod_Dry,
1993-05-30,1016.57,1993-05-18,0.81,4,Mod_Dry,
1993-05-31,999.08,1993-05-18,0.81,4,Mod_Dry,
1993-06-01,981.88,1993-05-28,0.85,4,Mod_Dry,
1993-06-02,964.97,1993-05-28,0.85,4,Mod_Dry,
1993-06-03,948.36,1993-05-28,0.85,4,Mod_Dry,
1993-06-04,932.07,1993-05-28,0.85,4,Mod_Dry,
1993-06-05,916.12,1993-05-28,0.85,4,Mod_Dry,
1993-06-06,900.53,1993-05-28,0.85,4,Mod_Dry,
1993-06-07,885.32,1993-05-28,0.85,4,Mod_Dry,
1993-06-08,870.52,1993-05-28,0.85,4,Mod_Dry,0.85
1993-06-09,860.21,1993-05-28,0.85,4,Mod_Dry,
1993-06-10,850.15,1993-05-28,0.85,4,Mod_Dry,
1993-06-11,840.34,1993-06-08,0.85,4,Mod_Dry,
1993-06-12,830.8,1993-06-08,0.85,4,Mod_Dry,
1993-06-13,821.57,1993-06-08,0.85,4,Mod_Dry,
1993-06-14,812.66,1993-06-08,0.85,4,Mod_Dry,
1993-06-15,804.12,1993-06-08,0.85,4,Mod_Dry,
1993-06-16,795.99,1993-06-08,0.85,4,Mod_Dry,
1993-06-17,788.35,1993-06-08,0.85,4,Mod_Dry,
1993-06-18,781.3,1993-06-08,0.85,4,Mod_Dry,0.75
1993-06-19,775.05,1993-06-08,0.85,4,Mod_Dry,
1993-06-20,768.72,1993-06-08,0.85,4,Mod_Dry,
1993-06-21,757.51,1993-06-18,0.75,4,Mod_Dry,
1993-06-22,745.76,1993-06-18,0.75,4,Mod_Dry,
1993-06-23,734,1993-06-18,0.75,4,Mod_Dry,
1993-06-24,722.79,1993-06-18,0.75,4,Mod_Dry,
1993-06-25,712.67,1993-06-18,0.75,4,Mod_Dry,
1993-06-26,702.01,1993-06-18,0.75,4,Mod_Dry,
1993-06-27,691.34,1993-06-18,0.75,4,Mod_Dry,
1993-06-28,681.22,1993-06-18,0.75,4,Mod_Dry,0.69
1993-06-29,671.11,1993-06-18,0.75,4,Mod_Dry,
1993-06-30,662.08,1993-06-18,0.75,4,Mod_Dry,
1993-07-01,652.51,1993-06-28,0.69,3,Normal,
1993-07-02,642.94,1993-06-28,0.69,3,Normal,
1993-07-03,633.92,1993-06-28,0.69,3,Normal,
1993-07-04,624.9,1993-06-28,0.69,3,Normal,
1993-07-05,616.97,1993-06-28,0.69,3,Normal,
1993-07-06,608.49,1993-06-28,0.69,3,Normal,
1993-07-07,600.01,1993-06-28,0.69,3,Normal,
1993-07-08,592.08,1993-06-28,0.69,3,Normal,0.5800000000000001
1993-07-09,584.15,1993-06-28,0.69,3,Normal,
1993-07-10,576.22,1993-06-28,0.69,3,Normal,
1993-07-11,569.39,1993-07-08,0.5800000000000001,3,Normal,
1993-07-12,562.01,1993-07-08,0.5800000000000001,3,Normal,
1993-07-13,554.62,1993-07-08,0.5800000000000001,3,Normal,
1993-07-14,547.24,1993-07-08,0.5800000000000001,3,Normal,
1993-07-15,540.4,1993-07-08,0.5800000000000001,3,Normal,
1993-07-16,533.57,1993-07-08,0.5800000000000001,3,Normal,
1993-07-17,527.83,1993-07-08,0.5800000000000001,3,Normal,
1993-07-18,521.54,1993-07-08,0.5800000000000001,3,Normal,0.5
1993-07-19,515.25,1993-07-08,0.5800000000000001,3,Normal,
1993-07-20,508.96,1993-07-08,0.5800000000000001,3,Normal,
1993-07-21,502.67,1993-07-18,0.5,3,Normal,
1993-07-22,496.38,1993-07-18,0.5,3,Normal,
1993-07-23,490.64,1993-07-18,0.5,3,Normal,
1993-07-24,484.9,1993-07-18,0.5,3,Normal,
1993-07-25,479.15,1993-07-18,0.5,3,Normal,
1993-07-26,473.41,1993-07-18,0.5,3,Normal,
1993-07-27,468.76,1993-07-18,0.5,3,Normal,
1993-07-28,463.57,1993-07-18,0.5,3,Normal,0.49
1993-07-29,458.37,1993-07-18,0.5,3,Normal,
1993-07-30,453.18,1993-07-18,0.5,3,Normal,
1993-07-31,447.98,1993-07-18,0.5,3,Normal,
1993-08-01,442.79,1993-07-28,0.49,3,Normal,
1993-08-02,436.5,1993-07-28,0.49,3,Normal,
1993-08-03,430.76,1993-07-28,0.49,3,Normal,
1993-08-04,425.01,1993-07-28,0.49,3,Normal,
1993-08-05,420.36,1993-07-28,0.49,3,Normal,
1993-08-06,415.17,1993-07-28,0.49,3,Normal,
1993-08-07,409.97,1993-07-28,0.49,3,Normal,
1993-08-08,404.78,1993-07-28,0.49,3,Normal,0.51
1993-08-09,399.58,1993-07-28,0.49,3,Normal,
1993-08-10,394.93,1993-07-28,0.49,3,Normal,
1993-08-11,390.29,1993-08-08,0.51,3,Normal,
1993-08-12,385.64,1993-08-08,0.51,3,Normal,
1993-08-13,380.99,1993-08-08,0.51,3,Normal,
1993-08-14,377.43,1993-08-08,0.51,3,Normal,
1993-08-15,373.33,1993-08-08,0.51,3,Normal,
1993-08-16,369.23,1993-08-08,0.51,3,Normal,
1993-08-17,365.13,1993-08-08,0.51,3,Normal,
1993-08-18,361.03,1993-08-08,0.51,3,Normal,0.53
1993-08-19,356.93,1993-08-08,0.51,3,Normal,
1993-08-20,352.83,1993-08-08,0.51,3,Normal,
1993-08-21,349.27,1993-08-18,0.53,3,Normal,
1993-08-22,345.72,1993-08-18,0.53,3,Normal,
1993-08-23,342.16,1993-08-18,0.53,3,Normal,
1993-08-24,338.61,1993-08-18,0.53,3,Normal,
1993-08-25,335.05,1993-08-18,0.53,3,Normal,
1993-08-26,331.5,1993-08-18,0.53,3,Normal,
1993-08-27,329.04,1993-08-18,0.53,3,Normal,
1993-08-28,326.03,1993-08-18,0.53,3,Normal,0.53
1993-08-29,323.02,1993-08-18,0.53,3,Normal,
1993-08-30,320.01,1993-08-18,0.53,3,Normal,
1993-08-31,317.01,1993-08-18,0.53,3,Normal,
1993-09-01,312.9,1993-08-28,0.53,3,Normal,
1993-09-02,309.35,1993-08-28,0.53,3,Normal,
1993-09-03,305.25,1993-08-28,0.53,3,Normal,
1993-09-04,301.15,1993-08-28,0.53,3,Normal,
1993-09-05,297.04,1993-08-28,0.53,3,Normal,
1993-09-06,292.94,1993-08-28,0.53,3,Normal,
1993-09-07,289.39,1993-08-28,0.53,3,Normal,
1993-09-08,285.83,1993-08-28,0.53,3,Normal,0.55
1993-09-09,282.28,1993-08-28,0.53,3,Normal,
1993-09-10,279.82,1993-08-28,0.53,3,Normal,
1993-09-11,276.81,1993-09-08,0.55,3,Normal,
1993-09-12,273.8,1993-09-08,0.55,3,Normal,
1993-09-13,270.79,1993-09-08,0.55,3,Normal,
1993-09-14,267.79,1993-09-08,0.55,3,Normal,
1993-09-15,264.78,1993-09-08,0.55,3,Normal,
1993-09-16,261.77,1993-09-08,0.55,3,Normal,
1993-09-17,258.76,1993-09-08,0.55,3,Normal,
1993-09-18,256.3,1993-09-08,0.55,3,Normal,0.6
1993-09-19,253.84,1993-09-08,0.55,3,Normal,
1993-09-20,251.38,1993-09-08,0.55,3,Normal,
1993-09-21,248.92,1993-09-18,0.6,3,Normal,
1993-09-22,246.46,1993-09-18,0.6,3,Normal,
1993-09-23,244,1993-09-18,0.6,3,Normal,
1993-09-24,244.82,1993-09-18,0.6,3,Normal,
1993-09-25,245.09,1993-09-18,0.6,3,Normal,
1993-09-26,243.18,1993-09-18,0.6,3,Normal,
1993-09-27,242.36,1993-09-18,0.6,3,Normal,
1993-09-28,240.44,1993-09-18,0.6,3,Normal,0.5900000000000001
1993-09-29,240.17,1993-09-18,0.6,3,Normal,
1993-09-30,239.35,1993-09-18,0.6,3,Normal,
1993-10-01,236.34,1993-10-01,0.5700000000000001,3,Normal,0.5700000000000001
1993-10-02,233.88,1993-10-01,0.5700000000000001,3,Normal,
1993-10-03,231.42,1993-10-01,0.5700000000000001,3,Normal,
1993-10-04,228.96,1993-10-01,0.5700000000000001,3,Normal,
1993-10-05,226.5,1993-10-01,0.5700000000000001,3,Normal,
1993-10-06,224.04,1993-10-01,0.5700000000000001,3,Normal,
1993-10-07,222.67,1993-10-01,0.5700000000000001,3,Normal,
1993-10-08,220.76,1993-10-01,0.5700000000000001,3,Normal,0.5900000000000001
1993-10-09,218.84,1993-10-01,0.5700000000000001,3,Normal,
1993-10-10,216.93,1993-10-01,0.5700000000000001,3,Normal,
1993-10-11,213.92,1993-10-08,0.5900000000000001,3,Normal,
1993-10-12,212.55,1993-10-08,0.5900000000000001,3,Normal,
1993-10-13,210.64,1993-10-08,0.5900000000000001,3,Normal,
1993-10-14,208.72,1993-10-08,0.5900000000000001,3,Normal,
1993-10-15,206.81,1993-10-08,0.5900000000000001,3,Normal,
1993-10-16,205.99,1993-10-08,0.5900000000000001,3,Normal,
1993-10-17,205.72,1993-10-08,0.5900000000000001,3,Normal,
1993-10-18,204.35,1993-10-08,0.5900000000000001,3,Normal,0.6
1993-10-19,202.43,1993-10-08,0.5900000000000001,3,Normal,
1993-10-20,200.52,1993-10-08,0.5900000000000001,3,Normal,
1993-10-21,198.61,1993-10-18,0.6,3,Normal,
1993-10-22,196.69,1993-10-18,0.6,3,Normal,
1993-10-23,194.78,1993-10-18,0.6,3,Normal,
1993-10-24,192.86,1993-10-18,0.6,3,Normal,
1993-10-25,192.04,1993-10-18,0.6,3,Normal,
1993-10-26,191.22,1993-10-18,0.6,3,Normal,
1993-10-27,189.31,1993-10-18,0.6,3,Normal,
1993-10-28,187.94,1993-10-18,0.6,3,Normal,0.81
1993-10-29,186.58,1993-10-18,0.6,3,Normal,
1993-10-30,185.21,1993-10-18,0.6,3,Normal,
1993-10-31,183.84,1993-10-18,0.6,3,Normal,
1993-11-01,183.57,1993-10-28,0.81,4,Mod_Dry,
1993-11-02,184.39,1993-10-28,0.81,4,Mod_Dry,
1993-11-03,184.66,1993-10-28,0.81,4,Mod_Dry,
1993-11-04,184.93,1993-10-28,0.81,4,Mod_Dry,
1993-11-05,189.04,1993-10-28,0.81,4,Mod_Dry,
1993-11-06,195.33,1993-10-28,0.81,4,Mod_Dry,
1993-11-07,201.61,1993-10-28,0.81,4,Mod_Dry,
1993-11-08,204.08,1993-10-28,0.81,4,Mod_Dry,0.71
1993-11-09,205.44,1993-10-28,0.81,4,Mod_Dry,
1993-11-10,205.72,1993-10-28,0.81,4,Mod_Dry,
1993-11-11,206.54,1993-11-08,0.71,4,Mod_Dry,
1993-11-12,207.36,1993-11-08,0.71,4,Mod_Dry,
1993-11-13,205.99,1993-11-08,0.71,4,Mod_Dry,
1993-11-14,204.08,1993-11-08,0.71,4,Mod_Dry,
1993-11-15,205.99,1993-11-08,0.71,4,Mod_Dry,
1993-11-16,211.18,1993-11-08,0.71,4,Mod_Dry,
1993-11-17,215.83,1993-11-08,0.71,4,Mod_Dry,
1993-11-18,218.29,1993-11-08,0.71,4,Mod_Dry,0.76
1993-11-19,217.47,1993-11-08,0.71,4,Mod_Dry,
1993-11-20,215.56,1993-11-08,0.71,4,Mod_Dry,
1993-11-21,214.74,1993-11-18,0.76,4,Mod_Dry,
1993-11-22,213.92,1993-11-18,0.76,4,Mod_Dry,
1993-11-23,215.29,1993-11-18,0.76,4,Mod_Dry,
1993-11-24,217.75,1993-11-18,0.76,4,Mod_Dry,
1993-11-25,220.21,1993-11-18,0.76,4,Mod_Dry,
1993-11-26,221.58,1993-11-18,0.76,4,Mod_Dry,
1993-11-27,223.49,1993-11-18,0.76,4,Mod_Dry,
1993-11-28,228.68,1993-11-18,0.76,4,Mod_Dry,0.89
1993-11-29,230.05,1993-11-18,0.76,4,Mod_Dry,
1993-11-30,227.04,1993-11-18,0.76,4,Mod_Dry,
1993-12-01,225.68,1993-11-28,0.89,4,Mod_Dry,
1993-12-02,224.86,1993-11-28,0.89,4,Mod_Dry,
1993-12-03,227.32,1993-11-28,0.89,4,Mod_Dry,
1993-12-04,231.97,1993-11-28,0.89,4,Mod_Dry,
1993-12-05,233.88,1993-11-28,0.89,4,Mod_Dry,
1993-12-06,235.79,1993-11-28,0.89,4,Mod_Dry,
1993-12-07,237.71,1993-11-28,0.89,4,Mod_Dry,
1993-12-08,239.62,1993-11-28,0.89,4,Mod_Dry,0.95
1993-12-09,244.82,1993-11-28,0.89,4,Mod_Dry,
1993-12-10,249.47,1993-11-28,0.89,4,Mod_Dry,
1993-12-11,253.02,1993-12-08,0.95,5,Dry,
1993-12-12,257.12,1993-12-08,0.95,5,Dry,
1993-12-13,261.22,1993-12-08,0.95,5,Dry,
1993-12-14,262.04,1993-12-08,0.95,5,Dry,
1993-12-15,260.68,1993-12-08,0.95,5,Dry,
1993-12-16,258.76,1993-12-08,0.95,5,Dry,
1993-12-17,257.4,1993-12-08,0.95,5,Dry,
1993-12-18,256.03,1993-12-08,0.95,5,Dry,0.97
1993-12-19,256.85,1993-12-08,0.95,5,Dry,
1993-12-20,259.31,1993-12-08,0.95,5,Dry,
1993-12-21,262.32,1993-12-18,0.97,5,Dry,
1993-12-22,264.78,1993-12-18,0.97,5,Dry,
1993-12-23,269.43,1993-12-18,0.97,5,Dry,
1993-12-24,274.62,1993-12-18,0.97,5,Dry,
1993-12-25,279.82,1993-12-18,0.97,5,Dry,
1993-12-26,285.01,1993-12-18,0.97,5,Dry,
1993-12-27,288.57,1993-12-18,0.97,5,Dry,
1993-12-28,292.67,1993-12-18,0.97,5,Dry,0.97
1993-12-29,297.86,1993-12-18,0.97,5,Dry,
1993-12-30,301.97,1993-12-18,0.97,5,Dry,
1993-12-31,303.33,1993-12-18,0.97,5,Dry,
1994-01-01,305.79,1993-12-28,0.97,5,Dry,
1994-01-02,308.8,1993-12-28,0.97,5,Dry,
1994-01-03,310.72,1993-12-28,0.97,5,Dry,
1994-01-04,315.91,1993-12-28,0.97,5,Dry,
1994-01-05,325.48,1993-12-28,0.97,5,Dry,
1994-01-06,334.51,1993-12-28,0.97,5,Dry,
1994-01-07,344.62,1993-12-28,0.97,5,Dry,
1994-01-08,353.65,1993-12-28,0.97,5,Dry,0.98
1994-01-09,362.12,1993-12-28,0.97,5,Dry,
1994-01-10,370.05,1993-12-28,0.97,5,Dry,
1994-01-11,382.36,1994-01-08,0.98,5,Dry,
1994-01-12,397.94,1994-01-08,0.98,5,Dry,
1994-01-13,414.08,1994-01-08,0.98,5,Dry,
1994-01-14,430.76,1994-01-08,0.98,5,Dry,
1994-01-15,449.62,1994-01-08,0.98,5,Dry,
1994-01-16,470.13,1994-01-08,0.98,5,Dry,
1994-01-17,491.73,1994-01-08,0.98,5,Dry,
1994-01-18,512.79,1994-01-08,0.98,5,Dry,0.87
1994-01-19,535.48,1994-01-08,0.98,5,Dry,
1994-01-20,557.63,1994-01-08,0.98,5,Dry,
1994-01-21,580.33,1994-01-18,0.87,4,Mod_Dry,
1994-01-22,603.02,1994-01-18,0.87,4,Mod_Dry,
1994-01-23,622.43,1994-01-18,0.87,4,Mod_Dry,
1994-01-24,639.66,1994-01-18,0.87,4,Mod_Dry,
1994-01-25,661.26,1994-01-18,0.87,4,Mod_Dry,
1994-01-26,684.51,1994-01-18,0.87,4,Mod_Dry,
1994-01-27,708.29,1994-01-18,0.87,4,Mod_Dry,
1994-01-28,728.8,1994-01-18,0.87,4,Mod_Dry,0.63
1994-01-29,746.03,1994-01-18,0.87,4,Mod_Dry,
1994-01-30,763.26,1994-01-18,0.87,4,Mod_Dry,
1994-01-31,775.05,1994-01-18,0.87,4,Mod_Dry,
1994-02-01,786.89,1994-01-28,0.63,3,Normal,
1994-02-02,800.82,1994-01-28,0.63,3,Normal,
1994-02-03,812.66,1994-01-28,0.63,3,Normal,
1994-02-04,828.93,1994-01-28,0.63,3,Normal,
1994-02-05,846.19,1994-01-28,0.63,3,Normal,
1994-02-06,864.31,1994-01-28,0.63,3,Normal,
1994-02-07,878.92,1994-01-28,0.63,3,Normal,
1994-02-08,889.62,1994-01-28,0.63,3,Normal,0.48
1994-02-09,900.53,1994-01-28,0.63,3,Normal,
1994-02-10,911.63,1994-01-28,0.63,3,Normal,
1994-02-11,927.48,1994-02-08,0.48,3,Normal,
1994-02-12,943.67,1994-02-08,0.48,3,Normal,
1994-02-13,955.44,1994-02-08,0.48,3,Normal,
1994-02-14,967.36,1994-02-08,0.48,3,Normal,
1994-02-15,979.44,1994-02-08,0.48,3,Normal,
1994-02-16,991.68,1994-02-08,0.48,3,Normal,
1994-02-17,1004.05,1994-02-08,0.48,3,Normal,
1994-02-18,1021.61,1994-02-08,0.48,3,Normal,0.5
1994-02-19,1039.44,1994-02-08,0.48,3,Normal,
1994-02-20,1057.51,1994-02-08,0.48,3,Normal,
1994-02-21,1081.12,1994-02-18,0.5,3,Normal,
1994-02-22,1110.5,1994-02-18,0.5,3,Normal,
1994-02-23,1134.94,1994-02-18,0.5,3,Normal,
1994-02-24,1159.74,1994-02-18,0.5,3,Normal,
1994-02-25,1184.89,1994-02-18,0.5,3,Normal,
1994-02-26,1204.68,1994-02-18,0.5,3,Normal,
1994-02-27,1213.22,1994-02-18,0.5,3,Normal,
1994-02-28,1216.07,1994-02-18,0.5,3,Normal,0.54
1994-03-01,1213.22,1994-02-28,0.54,3,Normal,
1994-03-02,1210.37,1994-02-28,0.54,3,Normal,
1994-03-03,1207.52,1994-02-28,0.54,3,Normal,
1994-03-04,1204.68,1994-02-28,0.54,3,Normal,
1994-03-05,1201.84,1994-02-28,0.54,3,Normal,
1994-03-06,1204.68,1994-02-28,0.54,3,Normal,
1994-03-07,1207.52,1994-02-28,0.54,3,Normal,
1994-03-08,1216.07,1994-02-28,0.54,3,Normal,0.6699999999999999
1994-03-09,1224.66,1994-02-28,0.54,3,Normal,
1994-03-10,1233.28,1994-02-28,0.54,3,Normal,
1994-03-11,1241.94,1994-03-08,0.6699999999999999,3,Normal,
1994-03-12,1256.44,1994-03-08,0.6699999999999999,3,Normal,
1994-03-13,1271.04,1994-03-08,0.6699999999999999,3,Normal,
1994-03-14,1291.63,1994-03-08,0.6699999999999999,3,Normal,
1994-03-15,1312.4,1994-03-08,0.6699999999999999,3,Normal,
1994-03-16,1339.36,1994-03-08,0.6699999999999999,3,Normal,
1994-03-17,1366.59,1994-03-08,0.6699999999999999,3,Normal,
1994-03-18,1387.96,1994-03-08,0.6699999999999999,3,Normal,0.7
