date,flow,day,waterMonth,waterDay,waterYear,waterWeek,ewrMeasurementDate,ewrExceedance,ewrFlowBandNumber,ewrFlowBand,ewrMeasureExceedance
1993-02-03,274.22,34,5,126,1992,18,1993-01-28,1,5,Dry,
1993-02-04,281.6,35,5,127,1992,19,1993-01-28,1,5,Dry,
1993-02-05,288.44,36,5,128,1992,19,1993-01-28,1,5,Dry,
1993-02-06,296.91,37,5,129,1992,19,1993-01-28,1,5,Dry,
1993-02-07,306.48,38,5,130,1992,19,1993-01-28,1,5,Dry,
1993-02-08,315.51,39,5,131,1992,19,1993-01-28,1,5,Dry,1
1993-02-09,326.17,40,5,132,1992,19,1993-01-28,1,5,Dry,
1993-02-10,336.84,41,5,133,1992,19,1993-01-28,1,5,Dry,
1993-02-11,347.5,42,5,134,1992,20,1993-02-08,1,5,Dry,
1993-02-12,358.71,43,5,135,1992,20,1993-02-08,1,5,Dry,
1993-02-13,372.66,44,5,136,1992,20,1993-02-08,1,5,Dry,
1993-02-14,387.69,45,5,137,1992,20,1993-02-08,1,5,Dry,
1993-02-15,403.83,46,5,138,1992,20,1993-02-08,1,5,Dry,
1993-02-16,421.05,47,5,139,1992,20,1993-02-08,1,5,Dry,
1993-02-17,438.83,48,5,140,1992,20,1993-02-08,1,5,Dry,
1993-02-18,457.69,49,5,141,1992,21,1993-02-08,1,5,Dry,1
1993-02-19,476.56,50,5,142,1992,21,1993-02-08,1,5,Dry,
1993-02-20,497.07,51,5,143,1992,21,1993-02-08,1,5,Dry,
1993-02-21,514.84,52,5,144,1992,21,1993-02-18,1,5,Dry,
1993-02-22,534.26,53,5,145,1992,21,1993-02-18,1,5,Dry,
1993-02-23,555.31,54,5,146,1992,21,1993-02-18,1,5,Dry,
1993-02-24,578.01,55,5,147,1992,21,1993-02-18,1,5,Dry,
1993-02-25,600.16,56,5,148,1992,22,1993-02-18,1,5,Dry,
1993-02-26,623.94,57,5,149,1992,22,1993-02-18,1,5,Dry,
1993-02-27,648.83,58,5,150,1992,22,1993-02-18,1,5,Dry,
1993-02-28,674.8,59,5,151,1992,22,1993-02-18,1,5,Dry,0.97
1993-03-01,698.05,60,6,152,1992,22,1993-02-28,0.97,5,Dry,
1993-03-02,720.74,61,6,153,1992,22,1993-02-28,0.97,5,Dry,
1993-03-03,743.98,62,6,154,1992,22,1993-02-28,0.97,5,Dry,
1993-03-04,767.23,63,6,155,1992,23,1993-02-28,0.97,5,Dry,
1993-03-05,780.66,64,6,156,1992,23,1993-02-28,0.97,5,Dry,
1993-03-06,796.82,65,6,157,1992,23,1993-02-28,0.97,5,Dry,
1993-03-07,815.34,66,6,158,1992,23,1993-02-28,0.97,5,Dry,
1993-03-08,835.58,67,6,159,1992,23,1993-02-28,0.97,5,Dry,0.91
1993-03-09,853.18,68,6,160,1992,23,1993-02-28,0.97,5,Dry,
1993-03-10,871.6,69,6,161,1992,23,1993-02-28,0.97,5,Dry,
1993-03-11,890.75,70,6,162,1992,24,1993-03-08,0.91,5,Dry,
1993-03-12,910.56,71,6,163,1992,24,1993-03-08,0.91,5,Dry,
1993-03-13,935.58,72,6,164,1992,24,1993-03-08,0.91,5,Dry,
1993-03-14,961.43,73,6,165,1992,24,1993-03-08,0.91,5,Dry,
1993-03-15,992.96,74,6,166,1992,24,1993-03-08,0.91,5,Dry,
1993-03-16,1030.55,75,6,167,1992,24,1993-03-08,0.91,5,Dry,
1993-03-17,1074.58,76,6,168,1992,24,1993-03-08,0.91,5,Dry,
1993-03-18,1114.6,77,6,169,1992,25,1993-03-08,0.91,5,Dry,0.79
1993-03-19,1155.65,78,6,170,1992,25,1993-03-08,0.91,5,Dry,
1993-03-20,1203.32,79,6,171,1992,25,1993-03-08,0.91,5,Dry,
1993-03-21,1257.96,80,6,172,1992,25,1993-03-18,0.79,4,Mod_Dry,
1993-03-22,1325.91,81,6,173,1992,25,1993-03-18,0.79,4,Mod_Dry,
1993-03-23,1395.69,82,6,174,1992,25,1993-03-18,0.79,4,Mod_Dry,
1993-03-24,1429.69,83,6,175,1992,25,1993-03-18,0.79,4,Mod_Dry,
1993-03-25,1464.06,84,6,176,1992,26,1993-03-18,0.79,4,Mod_Dry,
1993-03-26,1505.17,85,6,177,1992,26,1993-03-18,0.79,4,Mod_Dry,
1993-03-27,1546.77,86,6,178,1992,26,1993-03-18,0.79,4,Mod_Dry,
1993-03-28,1588.87,87,6,179,1992,26,1993-03-18,0.79,4,Mod_Dry,0.73
1993-03-29,1624.86,88,6,180,1992,26,1993-03-18,0.79,4,Mod_Dry,
1993-03-30,1654.55,89,6,181,1992,26,1993-03-18,0.79,4,Mod_Dry,
1993-03-31,1684.47,90,6,182,1992,26,1993-03-18,0.79,4,Mod_Dry,
1993-04-01,1714.59,91,7,183,1992,27,1993-03-28,0.73,4,Mod_Dry,
1993-04-02,1744.93,92,7,184,1992,27,1993-03-28,0.73,4,Mod_Dry,
1993-04-03,1768.67,93,7,185,1992,27,1993-03-28,0.73,4,Mod_Dry,
1993-04-04,1792.53,94,7,186,1992,27,1993-03-28,0.73,4,Mod_Dry,
1993-04-05,1823.38,95,7,187,1992,27,1993-03-28,0.73,4,Mod_Dry,
1993-04-06,1854.44,96,7,188,1992,27,1993-03-28,0.73,4,Mod_Dry,
1993-04-07,1892.66,97,7,189,1992,27,1993-03-28,0.73,4,Mod_Dry,
1993-04-08,1931.16,98,7,190,1992,28,1993-03-28,0.73,4,Mod_Dry,0.72
1993-04-09,1969.95,99,7,191,1992,28,1993-03-28,0.73,4,Mod_Dry,
1993-04-10,2009.01,100,7,192,1992,28,1993-03-28,0.73,4,Mod_Dry,
1993-04-11,2055.52,101,7,193,1992,28,1993-04-08,0.72,4,Mod_Dry,
1993-04-12,2109.64,102,7,194,1992,28,1993-04-08,0.72,4,Mod_Dry,
1993-04-13,2164.25,103,7,195,1992,28,1993-04-08,0.72,4,Mod_Dry,
1993-04-14,2219.33,104,7,196,1992,28,1993-04-08,0.72,4,Mod_Dry,
1993-04-15,2267.43,105,7,197,1992,29,1993-04-08,0.72,4,Mod_Dry,
1993-04-16,2300.94,106,7,198,1992,29,1993-04-08,0.72,4,Mod_Dry,
1993-04-17,2327.11,107,7,199,1992,29,1993-04-08,0.72,4,Mod_Dry,
1993-04-18,2353.38,108,7,200,1992,29,1993-04-08,0.72,4,Mod_Dry,0.6799999999999999
1993-04-19,2372.2,109,7,201,1992,29,1993-04-08,0.72,4,Mod_Dry,
1993-04-20,2383.51,110,7,202,1992,29,1993-04-08,0.72,4,Mod_Dry,
1993-04-21,2394.85,111,7,203,1992,29,1993-04-18,0.6799999999999999,3,Normal,
1993-04-22,2398.63,112,7,204,1992,30,1993-04-18,0.6799999999999999,3,Normal,
1993-04-23,2402.41,113,7,205,1992,30,1993-04-18,0.6799999999999999,3,Normal,
1993-04-24,2398.63,114,7,206,1992,30,1993-04-18,0.6799999999999999,3,Normal,
1993-04-25,2394.85,115,7,207,1992,30,1993-04-18,0.6799999999999999,3,Normal,
1993-04-26,2383.51,116,7,208,1992,30,1993-04-18,0.6799999999999999,3,Normal,
1993-04-27,2372.2,117,7,209,1992,30,1993-04-18,0.6799999999999999,3,Normal,
1993-04-28,2360.9,118,7,210,1992,30,1993-04-18,0.6799999999999999,3,Normal,0.64
1993-04-29,2342.11,119,7,211,1992,31,1993-04-18,0.6799999999999999,3,Normal,
1993-04-30,2323.37,120,7,212,1992,31,1993-04-18,0.6799999999999999,3,Normal,
1993-05-01,2304.67,121,8,213,1992,31,1993-04-28,0.64,3,Normal,
1993-05-02,2286.03,122,8,214,1992,31,1993-04-28,0.64,3,Normal,
1993-05-03,2260.01,123,8,215,1992,31,1993-04-28,0.64,3,Normal,
1993-05-04,2226.71,124,8,216,1992,31,1993-04-28,0.64,3,Normal,
1993-05-05,2193.57,125,8,217,1992,31,1993-04-28,0.64,3,Normal,
1993-05-06,2153.29,126,8,218,1992,32,1993-04-28,0.64,3,Normal,
1993-05-07,2113.27,127,8,219,1992,32,1993-04-28,0.64,3,Normal,
1993-05-08,2073.51,128,8,220,1992,32,1993-04-28,0.64,3,Normal,0.65
1993-05-09,2034.01,129,8,221,1992,32,1993-04-28,0.64,3,Normal,
1993-05-10,1994.77,130,8,222,1992,32,1993-04-28,0.64,3,Normal,
1993-05-11,1955.81,131,8,223,1992,32,1993-05-08,0.65,3,Normal,
1993-05-12,1917.13,132,8,224,1992,32,1993-05-08,0.65,3,Normal,
1993-05-13,1878.73,133,8,225,1992,33,1993-05-08,0.65,3,Normal,
1993-05-14,1840.61,134,8,226,1992,33,1993-05-08,0.65,3,Normal,
1993-05-15,1802.79,135,8,227,1992,33,1993-05-08,0.65,3,Normal,
1993-05-16,1765.27,136,8,228,1992,33,1993-05-08,0.65,3,Normal,
1993-05-17,1734.79,137,8,229,1992,33,1993-05-08,0.65,3,Normal,
1993-05-18,1704.53,138,8,230,1992,33,1993-05-08,0.65,3,Normal,0.6799999999999999
1993-05-19,1674.47,139,8,231,1992,33,1993-05-08,0.65,3,Normal,
1993-05-20,1644.63,140,8,232,1992,34,1993-05-08,0.65,3,Normal,
1993-05-21,1615.01,141,8,233,1992,34,1993-05-18,0.6799999999999999,3,Normal,
1993-05-22,1585.61,142,8,234,1992,34,1993-05-18,0.6799999999999999,3,Normal,
1993-05-23,1556.45,143,8,235,1992,34,1993-05-18,0.6799999999999999,3,Normal,
1993-05-24,1527.51,144,8,236,1992,34,1993-05-18,0.6799999999999999,3,Normal,
1993-05-25,1498.81,145,8,237,1992,34,1993-05-18,0.6799999999999999,3,Normal,
1993-05-26,1470.35,146,8,238,1992,34,1993-05-18,0.6799999999999999,3,Normal,
1993-05-27,1442.14,147,8,239,1992,35,1993-05-18,0.6799999999999999,3,Normal,
1993-05-28,1414.19,148,8,240,1992,35,1993-05-18,0.6799999999999999,3,Normal,0.72
1993-05-29,1386.49,149,8,241,1992,35,1993-05-18,0.6799999999999999,3,Normal,
1993-05-30,1334.91,150,8,242,1992,35,1993-05-18,0.6799999999999999,3,Normal,
1993-05-31,1290.22,151,8,243,1992,35,1993-05-18,0.6799999999999999,3,Normal,
1993-06-01,1252.15,152,9,244,1992,35,1993-05-28,0.72,4,Mod_Dry,
1993-06-02,1214.71,153,9,245,1992,35,1993-05-28,0.72,4,Mod_Dry,
1993-06-03,1183.55,154,9,246,1992,36,1993-05-28,0.72,4,Mod_Dry,
1993-06-04,1152.88,155,9,247,1992,36,1993-05-28,0.72,4,Mod_Dry,
1993-06-05,1122.73,156,9,248,1992,36,1993-05-28,0.72,4,Mod_Dry,
1993-06-06,1098.47,157,9,249,1992,36,1993-05-28,0.72,4,Mod_Dry,
1993-06-07,1074.58,158,9,250,1992,36,1993-05-28,0.72,4,Mod_Dry,
1993-06-08,1051.09,159,9,251,1992,36,1993-05-28,0.72,4,Mod_Dry,0.75
1993-06-09,1028,160,9,252,1992,36,1993-05-28,0.72,4,Mod_Dry,
1993-06-10,1005.35,161,9,253,1992,37,1993-05-28,0.72,4,Mod_Dry,
1993-06-11,988.04,162,9,254,1992,37,1993-06-08,0.75,4,Mod_Dry,
1993-06-12,971.02,163,9,255,1992,37,1993-06-08,0.75,4,Mod_Dry,
1993-06-13,954.3,164,9,256,1992,37,1993-06-08,0.75,4,Mod_Dry,
1993-06-14,937.9,165,9,257,1992,37,1993-06-08,0.75,4,Mod_Dry,
1993-06-15,921.83,166,9,258,1992,37,1993-06-08,0.75,4,Mod_Dry,
1993-06-16,906.1,167,9,259,1992,37,1993-06-08,0.75,4,Mod_Dry,
1993-06-17,890.75,168,9,260,1992,38,1993-06-08,0.75,4,Mod_Dry,
1993-06-18,875.8,169,9,261,1992,38,1993-06-08,0.75,4,Mod_Dry,0.71
1993-06-19,865.38,170,9,262,1992,38,1993-06-08,0.75,4,Mod_Dry,
1993-06-20,855.19,171,9,263,1992,38,1993-06-08,0.75,4,Mod_Dry,
1993-06-21,845.25,172,9,264,1992,38,1993-06-18,0.71,4,Mod_Dry,
1993-06-22,835.58,173,9,265,1992,38,1993-06-18,0.71,4,Mod_Dry,
1993-06-23,826.19,174,9,266,1992,38,1993-06-18,0.71,4,Mod_Dry,
1993-06-24,817.11,175,9,267,1992,39,1993-06-18,0.71,4,Mod_Dry,
1993-06-25,808.38,176,9,268,1992,39,1993-06-18,0.71,4,Mod_Dry,
1993-06-26,800.04,177,9,269,1992,39,1993-06-18,0.71,4,Mod_Dry,
1993-06-27,792.14,178,9,270,1992,39,1993-06-18,0.71,4,Mod_Dry,
1993-06-28,784.77,179,9,271,1992,39,1993-06-18,0.71,4,Mod_Dry,0.5700000000000001
1993-06-29,778.08,180,9,272,1992,39,1993-06-18,0.71,4,Mod_Dry,
1993-06-30,770.51,181,9,273,1992,39,1993-06-18,0.71,4,Mod_Dry,
1993-07-01,763.67,182,10,274,1992,40,1993-06-28,0.5700000000000001,3,Normal,
1993-07-02,752.46,183,10,275,1992,40,1993-06-28,0.5700000000000001,3,Normal,
1993-07-03,740.7,184,10,276,1992,40,1993-06-28,0.5700000000000001,3,Normal,
1993-07-04,728.94,185,10,277,1992,40,1993-06-28,0.5700000000000001,3,Normal,
1993-07-05,717.73,186,10,278,1992,40,1993-06-28,0.5700000000000001,3,Normal,
1993-07-06,707.62,187,10,279,1992,40,1993-06-28,0.5700000000000001,3,Normal,
1993-07-07,696.95,188,10,280,1992,40,1993-06-28,0.5700000000000001,3,Normal,
1993-07-08,686.29,189,10,281,1992,41,1993-06-28,0.5700000000000001,3,Normal,0.44999999999999996
1993-07-09,676.17,190,10,282,1992,41,1993-06-28,0.5700000000000001,3,Normal,
1993-07-10,667.15,191,10,283,1992,41,1993-06-28,0.5700000000000001,3,Normal,
1993-07-11,657.58,192,10,284,1992,41,1993-07-08,0.44999999999999996,3,Normal,
1993-07-12,648.01,193,10,285,1992,41,1993-07-08,0.44999999999999996,3,Normal,
1993-07-13,638.98,194,10,286,1992,41,1993-07-08,0.44999999999999996,3,Normal,
1993-07-14,629.96,195,10,287,1992,41,1993-07-08,0.44999999999999996,3,Normal,
1993-07-15,622.03,196,10,288,1992,42,1993-07-08,0.44999999999999996,3,Normal,
1993-07-16,613.55,197,10,289,1992,42,1993-07-08,0.44999999999999996,3,Normal,
1993-07-17,605.08,198,10,290,1992,42,1993-07-08,0.44999999999999996,3,Normal,
1993-07-18,596.6,199,10,291,1992,42,1993-07-08,0.44999999999999996,3,Normal,0.38
1993-07-19,588.67,200,10,292,1992,42,1993-07-08,0.44999999999999996,3,Normal,
1993-07-20,581.84,201,10,293,1992,42,1993-07-08,0.44999999999999996,3,Normal,
1993-07-21,574.45,202,10,294,1992,42,1993-07-18,0.38,2,Mod_Wet,
1993-07-22,567.07,203,10,295,1992,43,1993-07-18,0.38,2,Mod_Wet,
1993-07-23,559.69,204,10,296,1992,43,1993-07-18,0.38,2,Mod_Wet,
1993-07-24,552.3,205,10,297,1992,43,1993-07-18,0.38,2,Mod_Wet,
1993-07-25,545.47,206,10,298,1992,43,1993-07-18,0.38,2,Mod_Wet,
1993-07-26,538.63,207,10,299,1992,43,1993-07-18,0.38,2,Mod_Wet,
1993-07-27,531.8,208,10,300,1992,43,1993-07-18,0.38,2,Mod_Wet,
1993-07-28,526.05,209,10,301,1992,43,1993-07-18,0.38,2,Mod_Wet,0.33999999999999997
1993-07-29,519.77,210,10,302,1992,44,1993-07-18,0.38,2,Mod_Wet,
1993-07-30,513.48,211,10,303,1992,44,1993-07-18,0.38,2,Mod_Wet,
1993-07-31,507.19,212,10,304,1992,44,1993-07-18,0.38,2,Mod_Wet,
1993-08-01,500.9,213,11,305,1992,44,1993-07-28,0.33999999999999997,2,Mod_Wet,
1993-08-02,493.52,214,11,306,1992,44,1993-07-28,0.33999999999999997,2,Mod_Wet,
1993-08-03,486.68,215,11,307,1992,44,1993-07-28,0.33999999999999997,2,Mod_Wet,
1993-08-04,479.84,216,11,308,1992,44,1993-07-28,0.33999999999999997,2,Mod_Wet,
1993-08-05,474.1,217,11,309,1992,45,1993-07-28,0.33999999999999997,2,Mod_Wet,
1993-08-06,467.81,218,11,310,1992,45,1993-07-28,0.33999999999999997,2,Mod_Wet,
1993-08-07,461.52,219,11,311,1992,45,1993-07-28,0.33999999999999997,2,Mod_Wet,
1993-08-08,455.23,220,11,312,1992,45,1993-07-28,0.33999999999999997,2,Mod_Wet,0.33999999999999997
1993-08-09,449.49,221,11,313,1992,45,1993-07-28,0.33999999999999997,2,Mod_Wet,
1993-08-10,443.75,222,11,314,1992,45,1993-07-28,0.33999999999999997,2,Mod_Wet,
1993-08-11,439.1,223,11,315,1992,45,1993-08-08,0.33999999999999997,2,Mod_Wet,
1993-08-12,433.91,224,11,316,1992,46,1993-08-08,0.33999999999999997,2,Mod_Wet,
1993-08-13,428.71,225,11,317,1992,46,1993-08-08,0.33999999999999997,2,Mod_Wet,
1993-08-14,423.52,226,11,318,1992,46,1993-08-08,0.33999999999999997,2,Mod_Wet,
1993-08-15,418.32,227,11,319,1992,46,1993-08-08,0.33999999999999997,2,Mod_Wet,
1993-08-16,413.12,228,11,320,1992,46,1993-08-08,0.33999999999999997,2,Mod_Wet,
1993-08-17,408.48,229,11,321,1992,46,1993-08-08,0.33999999999999997,2,Mod_Wet,
1993-08-18,403.83,230,11,322,1992,46,1993-08-08,0.33999999999999997,2,Mod_Wet,0.38
1993-08-19,399.18,231,11,323,1992,47,1993-08-08,0.33999999999999997,2,Mod_Wet,
1993-08-20,394.53,232,11,324,1992,47,1993-08-08,0.33999999999999997,2,Mod_Wet,
1993-08-21,390.98,233,11,325,1992,47,1993-08-18,0.38,2,Mod_Wet,
1993-08-22,386.87,234,11,326,1992,47,1993-08-18,0.38,2,Mod_Wet,
1993-08-23,382.77,235,11,327,1992,47,1993-08-18,0.38,2,Mod_Wet,
1993-08-24,378.67,236,11,328,1992,47,1993-08-18,0.38,2,Mod_Wet,
1993-08-25,374.57,237,11,329,1992,47,1993-08-18,0.38,2,Mod_Wet,
1993-08-26,370.47,238,11,330,1992,48,1993-08-18,0.38,2,Mod_Wet,
1993-08-27,366.37,239,11,331,1992,48,1993-08-18,0.38,2,Mod_Wet,
1993-08-28,362.27,240,11,332,1992,48,1993-08-18,0.38,2,Mod_Wet,0.39
1993-08-29,358.71,241,11,333,1992,48,1993-08-18,0.38,2,Mod_Wet,
1993-08-30,355.16,242,11,334,1992,48,1993-08-18,0.38,2,Mod_Wet,
1993-08-31,351.6,243,11,335,1992,48,1993-08-18,0.38,2,Mod_Wet,
1993-09-01,348.05,244,12,336,1992,48,1993-08-28,0.39,2,Mod_Wet,
1993-09-02,342.85,245,12,337,1992,49,1993-08-28,0.39,2,Mod_Wet,
1993-09-03,338.2,246,12,338,1992,49,1993-08-28,0.39,2,Mod_Wet,
1993-09-04,333.55,247,12,339,1992,49,1993-08-28,0.39,2,Mod_Wet,
1993-09-05,328.91,248,12,340,1992,49,1993-08-28,0.39,2,Mod_Wet,
1993-09-06,325.35,249,12,341,1992,49,1993-08-28,0.39,2,Mod_Wet,
1993-09-07,321.25,250,12,342,1992,49,1993-08-28,0.39,2,Mod_Wet,
1993-09-08,317.15,251,12,343,1992,49,1993-08-28,0.39,2,Mod_Wet,0.42000000000000004
1993-09-09,313.05,252,12,344,1992,50,1993-08-28,0.39,2,Mod_Wet,
1993-09-10,308.94,253,12,345,1992,50,1993-08-28,0.39,2,Mod_Wet,
1993-09-11,305.39,254,12,346,1992,50,1993-09-08,0.42000000000000004,3,Normal,
1993-09-12,301.84,255,12,347,1992,50,1993-09-08,0.42000000000000004,3,Normal,
1993-09-13,298.28,256,12,348,1992,50,1993-09-08,0.42000000000000004,3,Normal,
1993-09-14,294.73,257,12,349,1992,50,1993-09-08,0.42000000000000004,3,Normal,
1993-09-15,292.27,258,12,350,1992,50,1993-09-08,0.42000000000000004,3,Normal,
1993-09-16,289.26,259,12,351,1992,51,1993-09-08,0.42000000000000004,3,Normal,
1993-09-17,286.25,260,12,352,1992,51,1993-09-08,0.42000000000000004,3,Normal,
1993-09-18,283.24,261,12,353,1992,51,1993-09-08,0.42000000000000004,3,Normal,0.43000000000000005
1993-09-19,280.23,262,12,354,1992,51,1993-09-08,0.42000000000000004,3,Normal,
1993-09-20,277.23,263,12,355,1992,51,1993-09-08,0.42000000000000004,3,Normal,
1993-09-21,274.22,264,12,356,1992,51,1993-09-18,0.43000000000000005,3,Normal,
1993-09-22,271.21,265,12,357,1992,51,1993-09-18,0.43000000000000005,3,Normal,
1993-09-23,268.2,266,12,358,1992,52,1993-09-18,0.43000000000000005,3,Normal,
1993-09-24,266.84,267,12,359,1992,52,1993-09-18,0.43000000000000005,3,Normal,
1993-09-25,265.47,268,12,360,1992,52,1993-09-18,0.43000000000000005,3,Normal,
1993-09-26,263.01,269,12,361,1992,52,1993-09-18,0.43000000000000005,3,Normal,
1993-09-27,261.64,270,12,362,1992,52,1993-09-18,0.43000000000000005,3,Normal,
1993-09-28,259.73,271,12,363,1992,52,1993-09-18,0.43000000000000005,3,Normal,0.39
1993-09-29,257.81,272,12,364,1992,52,1993-09-18,0.43000000000000005,3,Normal,
1993-09-30,256.44,273,12,365,1992,53,1993-09-18,0.43000000000000005,3,Normal,
1993-10-01,253.98,274,1,1,1993,1,1993-10-01,0.44999999999999996,3,Normal,0.44999999999999996
1993-10-02,251.52,275,1,2,1993,1,1993-10-01,0.44999999999999996,3,Normal,
1993-10-03,249.06,276,1,3,1993,1,1993-10-01,0.44999999999999996,3,Normal,
1993-10-04,246.05,277,1,4,1993,1,1993-10-01,0.44999999999999996,3,Normal,
1993-10-05,243.59,278,1,5,1993,1,1993-10-01,0.44999999999999996,3,Normal,
1993-10-06,241.13,279,1,6,1993,1,1993-10-01,0.44999999999999996,3,Normal,
1993-10-07,238.67,280,1,7,1993,1,1993-10-01,0.44999999999999996,3,Normal,
1993-10-08,236.21,281,1,8,1993,2,1993-10-01,0.44999999999999996,3,Normal,0.48
1993-10-09,233.75,282,1,9,1993,2,1993-10-01,0.44999999999999996,3,Normal,
1993-10-10,231.29,283,1,10,1993,2,1993-10-01,0.44999999999999996,3,Normal,
1993-10-11,228.83,284,1,11,1993,2,1993-10-08,0.48,3,Normal,
1993-10-12,226.37,285,1,12,1993,2,1993-10-08,0.48,3,Normal,
1993-10-13,225,286,1,13,1993,2,1993-10-08,0.48,3,Normal,
1993-10-14,221.99,287,1,14,1993,2,1993-10-08,0.48,3,Normal,
1993-10-15,220.62,288,1,15,1993,3,1993-10-08,0.48,3,Normal,
1993-10-16,219.8,289,1,16,1993,3,1993-10-08,0.48,3,Normal,
1993-10-17,218.98,290,1,17,1993,3,1993-10-08,0.48,3,Normal,
1993-10-18,217.07,291,1,18,1993,3,1993-10-08,0.48,3,Normal,0.51
1993-10-19,215.16,292,1,19,1993,3,1993-10-08,0.48,3,Normal,
1993-10-20,213.24,293,1,20,1993,3,1993-10-08,0.48,3,Normal,
1993-10-21,211.33,294,1,21,1993,3,1993-10-18,0.51,3,Normal,
1993-10-22,209.41,295,1,22,1993,4,1993-10-18,0.51,3,Normal,
1993-10-23,207.5,296,1,23,1993,4,1993-10-18,0.51,3,Normal,
1993-10-24,205.59,297,1,24,1993,4,1993-10-18,0.51,3,Normal,
1993-10-25,204.77,298,1,25,1993,4,1993-10-18,0.51,3,Normal,
1993-10-26,202.85,299,1,26,1993,4,1993-10-18,0.51,3,Normal,
1993-10-27,201.48,300,1,27,1993,4,1993-10-18,0.51,3,Normal,
1993-10-28,200.12,301,1,28,1993,4,1993-10-18,0.51,3,Normal,0.6799999999999999
1993-10-29,198.75,302,1,29,1993,5,1993-10-18,0.51,3,Normal,
1993-10-30,197.38,303,1,30,1993,5,1993-10-18,0.51,3,Normal,
1993-10-31,196.02,304,1,31,1993,5,1993-10-18,0.51,3,Normal,
1993-11-01,195.74,305,2,32,1993,5,1993-10-28,0.6799999999999999,3,Normal,
1993-11-02,196.02,306,2,33,1993,5,1993-10-28,0.6799999999999999,3,Normal,
1993-11-03,196.29,307,2,34,1993,5,1993-10-28,0.6799999999999999,3,Normal,
1993-11-04,196.56,308,2,35,1993,5,1993-10-28,0.6799999999999999,3,Normal,
1993-11-05,200.12,309,2,36,1993,6,1993-10-28,0.6799999999999999,3,Normal,
1993-11-06,205.86,310,2,37,1993,6,1993-10-28,0.6799999999999999,3,Normal,
1993-11-07,210.51,311,2,38,1993,6,1993-10-28,0.6799999999999999,3,Normal,
1993-11-08,213.52,312,2,39,1993,6,1993-10-28,0.6799999999999999,3,Normal,0.6599999999999999
1993-11-09,213.79,313,2,40,1993,6,1993-10-28,0.6799999999999999,3,Normal,
1993-11-10,214.06,314,2,41,1993,6,1993-10-28,0.6799999999999999,3,Normal,
1993-11-11,214.34,315,2,42,1993,6,1993-11-08,0.6599999999999999,3,Normal,
1993-11-12,214.61,316,2,43,1993,7,1993-11-08,0.6599999999999999,3,Normal,
1993-11-13,212.69,317,2,44,1993,7,1993-11-08,0.6599999999999999,3,Normal,
1993-11-14,210.78,318,2,45,1993,7,1993-11-08,0.6599999999999999,3,Normal,
1993-11-15,212.15,319,2,46,1993,7,1993-11-08,0.6599999999999999,3,Normal,
