date,flow,day,waterMonth,waterDay,waterYear,waterWeek,ewrMeasurementDate,ewrExceedance,ewrFlowBandNumber,ewrFlowBand,ewrMeasureExceedance
1993-02-10,385.63,41,5,133,1992,19,1993-01-28,1,5,Dry,
1993-02-11,397.94,42,5,134,1992,20,1993-02-08,1,5,Dry,
1993-02-12,412.98,43,5,135,1992,20,1993-02-08,1,5,Dry,
1993-02-13,429.66,44,5,136,1992,20,1993-02-08,1,5,Dry,
1993-02-14,447.98,45,5,137,1992,20,1993-02-08,1,5,Dry,
1993-02-15,467.39,46,5,138,1992,20,1993-02-08,1,5,Dry,
1993-02-16,487.35,47,5,139,1992,20,1993-02-08,1,5,Dry,
1993-02-17,507.31,48,5,140,1992,20,1993-02-08,1,5,Dry,
1993-02-18,528.91,49,5,141,1992,21,1993-02-08,1,5,Dry,0.97
1993-02-19,549.97,50,5,142,1992,21,1993-02-08,1,5,Dry,
1993-02-20,571.57,51,5,143,1992,21,1993-02-08,1,5,Dry,
1993-02-21,590.98,52,5,144,1992,21,1993-02-18,0.97,5,Dry,
1993-02-22,610.4,53,5,145,1992,21,1993-02-18,0.97,5,Dry,
1993-02-23,633.09,54,5,146,1992,21,1993-02-18,0.97,5,Dry,
1993-02-24,655.24,55,5,147,1992,21,1993-02-18,0.97,5,Dry,
1993-02-25,677.39,56,5,148,1992,22,1993-02-18,0.97,5,Dry,
1993-02-26,699.54,57,5,149,1992,22,1993-02-18,0.97,5,Dry,
1993-02-27,723.33,58,5,150,1992,22,1993-02-18,0.97,5,Dry,
1993-02-28,746.57,59,5,151,1992,22,1993-02-18,0.97,5,Dry,0.91
1993-03-01,767.63,60,6,152,1992,22,1993-02-28,0.91,5,Dry,
1993-03-02,777.41,61,6,153,1992,22,1993-02-28,0.91,5,Dry,
1993-03-03,789.81,62,6,154,1992,22,1993-02-28,0.91,5,Dry,
1993-03-04,807.46,63,6,155,1992,23,1993-02-28,0.91,5,Dry,
1993-03-05,823.36,64,6,156,1992,23,1993-02-28,0.91,5,Dry,
1993-03-06,840.3,65,6,157,1992,23,1993-02-28,0.91,5,Dry,
1993-03-07,858.14,66,6,158,1992,23,1993-02-28,0.91,5,Dry,
1993-03-08,872.57,67,6,159,1992,23,1993-02-28,0.91,5,Dry,0.87
1993-03-09,887.43,68,6,160,1992,23,1993-02-28,0.91,5,Dry,
1993-03-10,902.69,69,6,161,1992,23,1993-02-28,0.91,5,Dry,
1993-03-11,918.34,70,6,162,1992,24,1993-03-08,0.87,4,Mod_Dry,
1993-03-12,934.34,71,6,163,1992,24,1993-03-08,0.87,4,Mod_Dry,
1993-03-13,950.67,72,6,164,1992,24,1993-03-08,0.87,4,Mod_Dry,
1993-03-14,967.32,73,6,165,1992,24,1993-03-08,0.87,4,Mod_Dry,
1993-03-15,989.17,74,6,166,1992,24,1993-03-08,0.87,4,Mod_Dry,
1993-03-16,1016.52,75,6,167,1992,24,1993-03-08,0.87,4,Mod_Dry,
1993-03-17,1049.69,76,6,168,1992,24,1993-03-08,0.87,4,Mod_Dry,
1993-03-18,1078.43,77,6,169,1992,25,1993-03-08,0.87,4,Mod_Dry,0.8200000000000001
1993-03-19,1107.75,78,6,170,1992,25,1993-03-08,0.87,4,Mod_Dry,
1993-03-20,1143.12,79,6,171,1992,25,1993-03-08,0.87,4,Mod_Dry,
1993-03-21,1184.84,80,6,172,1992,25,1993-03-18,0.8200000000000001,4,Mod_Dry,
1993-03-22,1233.23,81,6,173,1992,25,1993-03-18,0.8200000000000001,4,Mod_Dry,
1993-03-23,1288.63,82,6,174,1992,25,1993-03-18,0.8200000000000001,4,Mod_Dry,
1993-03-24,1339.3,83,6,175,1992,25,1993-03-18,0.8200000000000001,4,Mod_Dry,
1993-03-25,1390.97,84,6,176,1992,26,1993-03-18,0.8200000000000001,4,Mod_Dry,
1993-03-26,1418.71,85,6,177,1992,26,1993-03-18,0.8200000000000001,4,Mod_Dry,
1993-03-27,1446.7,86,6,178,1992,26,1993-03-18,0.8200000000000001,4,Mod_Dry,
1993-03-28,1474.95,87,6,179,1992,26,1993-03-18,0.8200000000000001,4,Mod_Dry,0.76
1993-03-29,1497.1,88,6,180,1992,26,1993-03-18,0.8200000000000001,4,Mod_Dry,
1993-03-30,1513,89,6,181,1992,26,1993-03-18,0.8200000000000001,4,Mod_Dry,
1993-03-31,1528.98,90,6,182,1992,26,1993-03-18,0.8200000000000001,4,Mod_Dry,
1993-04-01,1545.04,91,7,183,1992,27,1993-03-28,0.76,4,Mod_Dry,
1993-04-02,1561.16,92,7,184,1992,27,1993-03-28,0.76,4,Mod_Dry,
1993-04-03,1570.87,93,7,185,1992,27,1993-03-28,0.76,4,Mod_Dry,
1993-04-04,1587.11,94,7,186,1992,27,1993-03-28,0.76,4,Mod_Dry,
1993-04-05,1603.42,95,7,187,1992,27,1993-03-28,0.76,4,Mod_Dry,
1993-04-06,1619.8,96,7,188,1992,27,1993-03-28,0.76,4,Mod_Dry,
1993-04-07,1636.25,97,7,189,1992,27,1993-03-28,0.76,4,Mod_Dry,
1993-04-08,1652.77,98,7,190,1992,28,1993-03-28,0.76,4,Mod_Dry,0.78
1993-04-09,1676,99,7,191,1992,28,1993-03-28,0.76,4,Mod_Dry,
1993-04-10,1699.37,100,7,192,1992,28,1993-03-28,0.76,4,Mod_Dry,
1993-04-11,1722.87,101,7,193,1992,28,1993-04-08,0.78,4,Mod_Dry,
1993-04-12,1753.26,102,7,194,1992,28,1993-04-08,0.78,4,Mod_Dry,
1993-04-13,1783.86,103,7,195,1992,28,1993-04-08,0.78,4,Mod_Dry,
1993-04-14,1814.66,104,7,196,1992,28,1993-04-08,0.78,4,Mod_Dry,
1993-04-15,1845.66,105,7,197,1992,29,1993-04-08,0.78,4,Mod_Dry,
1993-04-16,1869.9,106,7,198,1992,29,1993-04-08,0.78,4,Mod_Dry,
1993-04-17,1887.29,107,7,199,1992,29,1993-04-08,0.78,4,Mod_Dry,
1993-04-18,1904.74,108,7,200,1992,29,1993-04-08,0.78,4,Mod_Dry,0.76
1993-04-19,1915.24,109,7,201,1992,29,1993-04-08,0.78,4,Mod_Dry,
1993-04-20,1918.74,110,7,202,1992,29,1993-04-08,0.78,4,Mod_Dry,
1993-04-21,1915.24,111,7,203,1992,29,1993-04-18,0.76,4,Mod_Dry,
1993-04-22,1911.74,112,7,204,1992,30,1993-04-18,0.76,4,Mod_Dry,
1993-04-23,1901.25,113,7,205,1992,30,1993-04-18,0.76,4,Mod_Dry,
1993-04-24,1890.78,114,7,206,1992,30,1993-04-18,0.76,4,Mod_Dry,
1993-04-25,1873.37,115,7,207,1992,30,1993-04-18,0.76,4,Mod_Dry,
1993-04-26,1856.03,116,7,208,1992,30,1993-04-18,0.76,4,Mod_Dry,
1993-04-27,1831.85,117,7,209,1992,30,1993-04-18,0.76,4,Mod_Dry,
1993-04-28,1807.79,118,7,210,1992,30,1993-04-18,0.76,4,Mod_Dry,0.78
1993-04-29,1783.86,119,7,211,1992,31,1993-04-18,0.76,4,Mod_Dry,
1993-04-30,1760.04,120,7,212,1992,31,1993-04-18,0.76,4,Mod_Dry,
1993-05-01,1736.35,121,8,213,1992,31,1993-04-28,0.78,4,Mod_Dry,
1993-05-02,1712.78,122,8,214,1992,31,1993-04-28,0.78,4,Mod_Dry,
1993-05-03,1689.34,123,8,215,1992,31,1993-04-28,0.78,4,Mod_Dry,
1993-05-04,1666.03,124,8,216,1992,31,1993-04-28,0.78,4,Mod_Dry,
1993-05-05,1642.85,125,8,217,1992,31,1993-04-28,0.78,4,Mod_Dry,
1993-05-06,1613.24,126,8,218,1992,32,1993-04-28,0.78,4,Mod_Dry,
1993-05-07,1583.86,127,8,219,1992,32,1993-04-28,0.78,4,Mod_Dry,
1993-05-08,1554.7,128,8,220,1992,32,1993-04-28,0.78,4,Mod_Dry,0.81
1993-05-09,1525.78,129,8,221,1992,32,1993-04-28,0.78,4,Mod_Dry,
1993-05-10,1497.1,130,8,222,1992,32,1993-04-28,0.78,4,Mod_Dry,
1993-05-11,1474.95,131,8,223,1992,32,1993-05-08,0.81,4,Mod_Dry,
1993-05-12,1452.96,132,8,224,1992,32,1993-05-08,0.81,4,Mod_Dry,
1993-05-13,1431.12,133,8,225,1992,33,1993-05-08,0.81,4,Mod_Dry,
1993-05-14,1409.43,134,8,226,1992,33,1993-05-08,0.81,4,Mod_Dry,
1993-05-15,1381.78,135,8,227,1992,33,1993-05-08,0.81,4,Mod_Dry,
1993-05-16,1336.29,136,8,228,1992,33,1993-05-08,0.81,4,Mod_Dry,
1993-05-17,1291.58,137,8,229,1992,33,1993-05-08,0.81,4,Mod_Dry,
1993-05-18,1253.48,138,8,230,1992,33,1993-05-08,0.81,4,Mod_Dry,0.86
1993-05-19,1216.02,139,8,231,1992,33,1993-05-08,0.81,4,Mod_Dry,
1993-05-20,1184.84,140,8,232,1992,34,1993-05-08,0.81,4,Mod_Dry,
1993-05-21,1154.15,141,8,233,1992,34,1993-05-18,0.86,4,Mod_Dry,
1993-05-22,1123.98,142,8,234,1992,34,1993-05-18,0.86,4,Mod_Dry,
1993-05-23,1094.35,143,8,235,1992,34,1993-05-18,0.86,4,Mod_Dry,
1993-05-24,1070.53,144,8,236,1992,34,1993-05-18,0.86,4,Mod_Dry,
1993-05-25,1047.11,145,8,237,1992,34,1993-05-18,0.86,4,Mod_Dry,
1993-05-26,1024.1,146,8,238,1992,34,1993-05-18,0.86,4,Mod_Dry,
1993-05-27,1001.52,147,8,239,1992,35,1993-05-18,0.86,4,Mod_Dry,
1993-05-28,984.28,148,8,240,1992,35,1993-05-18,0.86,4,Mod_Dry,0.9
1993-05-29,967.32,149,8,241,1992,35,1993-05-18,0.86,4,Mod_Dry,
1993-05-30,950.67,150,8,242,1992,35,1993-05-18,0.86,4,Mod_Dry,
1993-05-31,934.34,151,8,243,1992,35,1993-05-18,0.86,4,Mod_Dry,
1993-06-01,918.34,152,9,244,1992,35,1993-05-28,0.9,5,Dry,
1993-06-02,902.69,153,9,245,1992,35,1993-05-28,0.9,5,Dry,
1993-06-03,887.43,154,9,246,1992,36,1993-05-28,0.9,5,Dry,
1993-06-04,872.57,155,9,247,1992,36,1993-05-28,0.9,5,Dry,
1993-06-05,858.14,156,9,248,1992,36,1993-05-28,0.9,5,Dry,
1993-06-06,848.13,157,9,249,1992,36,1993-05-28,0.9,5,Dry,
1993-06-07,838.38,158,9,250,1992,36,1993-05-28,0.9,5,Dry,
1993-06-08,828.9,159,9,251,1992,36,1993-05-28,0.9,5,Dry,0.87
1993-06-09,819.73,160,9,252,1992,36,1993-05-28,0.9,5,Dry,
1993-06-10,810.89,161,9,253,1992,37,1993-05-28,0.9,5,Dry,
1993-06-11,802.43,162,9,254,1992,37,1993-06-08,0.87,4,Mod_Dry,
1993-06-12,794.4,163,9,255,1992,37,1993-06-08,0.87,4,Mod_Dry,
1993-06-13,786.86,164,9,256,1992,37,1993-06-08,0.87,4,Mod_Dry,
1993-06-14,779.95,165,9,257,1992,37,1993-06-08,0.87,4,Mod_Dry,
1993-06-15,773.9,166,9,258,1992,37,1993-06-08,0.87,4,Mod_Dry,
1993-06-16,767.35,167,9,259,1992,37,1993-06-08,0.87,4,Mod_Dry,
1993-06-17,755.59,168,9,260,1992,38,1993-06-08,0.87,4,Mod_Dry,
1993-06-18,743.84,169,9,261,1992,38,1993-06-08,0.87,4,Mod_Dry,0.76
1993-06-19,732.08,170,9,262,1992,38,1993-06-08,0.87,4,Mod_Dry,
1993-06-20,720.87,171,9,263,1992,38,1993-06-08,0.87,4,Mod_Dry,
1993-06-21,710.75,172,9,264,1992,38,1993-06-18,0.76,4,Mod_Dry,
1993-06-22,700.09,173,9,265,1992,38,1993-06-18,0.76,4,Mod_Dry,
1993-06-23,689.42,174,9,266,1992,38,1993-06-18,0.76,4,Mod_Dry,
1993-06-24,678.76,175,9,267,1992,39,1993-06-18,0.76,4,Mod_Dry,
1993-06-25,668.64,176,9,268,1992,39,1993-06-18,0.76,4,Mod_Dry,
1993-06-26,659.62,177,9,269,1992,39,1993-06-18,0.76,4,Mod_Dry,
1993-06-27,650.05,178,9,270,1992,39,1993-06-18,0.76,4,Mod_Dry,
1993-06-28,640.48,179,9,271,1992,39,1993-06-18,0.76,4,Mod_Dry,0.69
1993-06-29,631.45,180,9,272,1992,39,1993-06-18,0.76,4,Mod_Dry,
1993-06-30,622.43,181,9,273,1992,39,1993-06-18,0.76,4,Mod_Dry,
1993-07-01,614.5,182,10,274,1992,40,1993-06-28,0.69,3,Normal,
1993-07-02,606.02,183,10,275,1992,40,1993-06-28,0.69,3,Normal,
1993-07-03,597.55,184,10,276,1992,40,1993-06-28,0.69,3,Normal,
1993-07-04,589.62,185,10,277,1992,40,1993-06-28,0.69,3,Normal,
1993-07-05,581.69,186,10,278,1992,40,1993-06-28,0.69,3,Normal,
1993-07-06,574.85,187,10,279,1992,40,1993-06-28,0.69,3,Normal,
1993-07-07,567.47,188,10,280,1992,40,1993-06-28,0.69,3,Normal,
1993-07-08,560.09,189,10,281,1992,41,1993-06-28,0.69,3,Normal,0.5900000000000001
1993-07-09,552.7,190,10,282,1992,41,1993-06-28,0.69,3,Normal,
1993-07-10,545.87,191,10,283,1992,41,1993-06-28,0.69,3,Normal,
1993-07-11,539.03,192,10,284,1992,41,1993-07-08,0.5900000000000001,3,Normal,
1993-07-12,532.2,193,10,285,1992,41,1993-07-08,0.5900000000000001,3,Normal,
1993-07-13,526.45,194,10,286,1992,41,1993-07-08,0.5900000000000001,3,Normal,
1993-07-14,520.16,195,10,287,1992,41,1993-07-08,0.5900000000000001,3,Normal,
1993-07-15,513.88,196,10,288,1992,42,1993-07-08,0.5900000000000001,3,Normal,
1993-07-16,507.59,197,10,289,1992,42,1993-07-08,0.5900000000000001,3,Normal,
1993-07-17,501.3,198,10,290,1992,42,1993-07-08,0.5900000000000001,3,Normal,
1993-07-18,495.56,199,10,291,1992,42,1993-07-08,0.5900000000000001,3,Normal,0.48
1993-07-19,489.81,200,10,292,1992,42,1993-07-08,0.5900000000000001,3,Normal,
1993-07-20,484.07,201,10,293,1992,42,1993-07-08,0.5900000000000001,3,Normal,
1993-07-21,478.33,202,10,294,1992,42,1993-07-18,0.48,3,Normal,
1993-07-22,473.68,203,10,295,1992,43,1993-07-18,0.48,3,Normal,
1993-07-23,468.48,204,10,296,1992,43,1993-07-18,0.48,3,Normal,
1993-07-24,463.29,205,10,297,1992,43,1993-07-18,0.48,3,Normal,
1993-07-25,458.09,206,10,298,1992,43,1993-07-18,0.48,3,Normal,
1993-07-26,452.9,207,10,299,1992,43,1993-07-18,0.48,3,Normal,
1993-07-27,447.7,208,10,300,1992,43,1993-07-18,0.48,3,Normal,
1993-07-28,442.51,209,10,301,1992,43,1993-07-18,0.48,3,Normal,0.51
1993-07-29,437.86,210,10,302,1992,44,1993-07-18,0.48,3,Normal,
1993-07-30,433.21,211,10,303,1992,44,1993-07-18,0.48,3,Normal,
1993-07-31,428.56,212,10,304,1992,44,1993-07-18,0.48,3,Normal,
1993-08-01,423.91,213,11,305,1992,44,1993-07-28,0.51,3,Normal,
1993-08-02,417.63,214,11,306,1992,44,1993-07-28,0.51,3,Normal,
1993-08-03,412.98,215,11,307,1992,44,1993-07-28,0.51,3,Normal,
1993-08-04,407.78,216,11,308,1992,44,1993-07-28,0.51,3,Normal,
1993-08-05,402.59,217,11,309,1992,45,1993-07-28,0.51,3,Normal,
1993-08-06,397.39,218,11,310,1992,45,1993-07-28,0.51,3,Normal,
1993-08-07,392.2,219,11,311,1992,45,1993-07-28,0.51,3,Normal,
1993-08-08,387.55,220,11,312,1992,45,1993-07-28,0.51,3,Normal,0.53
1993-08-09,382.9,221,11,313,1992,45,1993-07-28,0.51,3,Normal,
1993-08-10,378.25,222,11,314,1992,45,1993-07-28,0.51,3,Normal,
1993-08-11,374.7,223,11,315,1992,45,1993-08-08,0.53,3,Normal,
1993-08-12,370.59,224,11,316,1992,46,1993-08-08,0.53,3,Normal,
1993-08-13,366.49,225,11,317,1992,46,1993-08-08,0.53,3,Normal,
1993-08-14,362.39,226,11,318,1992,46,1993-08-08,0.53,3,Normal,
1993-08-15,358.29,227,11,319,1992,46,1993-08-08,0.53,3,Normal,
1993-08-16,354.19,228,11,320,1992,46,1993-08-08,0.53,3,Normal,
1993-08-17,350.09,229,11,321,1992,46,1993-08-08,0.53,3,Normal,
1993-08-18,346.53,230,11,322,1992,46,1993-08-08,0.53,3,Normal,0.53
1993-08-19,342.98,231,11,323,1992,47,1993-08-08,0.53,3,Normal,
1993-08-20,339.42,232,11,324,1992,47,1993-08-08,0.53,3,Normal,
1993-08-21,335.87,233,11,325,1992,47,1993-08-18,0.53,3,Normal,
1993-08-22,332.31,234,11,326,1992,47,1993-08-18,0.53,3,Normal,
1993-08-23,328.76,235,11,327,1992,47,1993-08-18,0.53,3,Normal,
1993-08-24,326.3,236,11,328,1992,47,1993-08-18,0.53,3,Normal,
1993-08-25,323.29,237,11,329,1992,47,1993-08-18,0.53,3,Normal,
1993-08-26,320.28,238,11,330,1992,48,1993-08-18,0.53,3,Normal,
1993-08-27,317.27,239,11,331,1992,48,1993-08-18,0.53,3,Normal,
1993-08-28,314.27,240,11,332,1992,48,1993-08-18,0.53,3,Normal,0.53
1993-08-29,311.26,241,11,333,1992,48,1993-08-18,0.53,3,Normal,
1993-08-30,308.25,242,11,334,1992,48,1993-08-18,0.53,3,Normal,
1993-08-31,305.24,243,11,335,1992,48,1993-08-18,0.53,3,Normal,
1993-09-01,301.14,244,12,336,1992,48,1993-08-28,0.53,3,Normal,
1993-09-02,297.59,245,12,337,1992,49,1993-08-28,0.53,3,Normal,
1993-09-03,293.48,246,12,338,1992,49,1993-08-28,0.53,3,Normal,
1993-09-04,289.38,247,12,339,1992,49,1993-08-28,0.53,3,Normal,
1993-09-05,285.28,248,12,340,1992,49,1993-08-28,0.53,3,Normal,
1993-09-06,281.73,249,12,341,1992,49,1993-08-28,0.53,3,Normal,
1993-09-07,278.17,250,12,342,1992,49,1993-08-28,0.53,3,Normal,
1993-09-08,274.62,251,12,343,1992,49,1993-08-28,0.53,3,Normal,0.5900000000000001
1993-09-09,272.16,252,12,344,1992,50,1993-08-28,0.53,3,Normal,
1993-09-10,269.15,253,12,345,1992,50,1993-08-28,0.53,3,Normal,
1993-09-11,266.14,254,12,346,1992,50,1993-09-08,0.5900000000000001,3,Normal,
1993-09-12,263.13,255,12,347,1992,50,1993-09-08,0.5900000000000001,3,Normal,
1993-09-13,260.13,256,12,348,1992,50,1993-09-08,0.5900000000000001,3,Normal,
1993-09-14,257.12,257,12,349,1992,50,1993-09-08,0.5900000000000001,3,Normal,
1993-09-15,254.11,258,12,350,1992,50,1993-09-08,0.5900000000000001,3,Normal,
1993-09-16,251.65,259,12,351,1992,51,1993-09-08,0.5900000000000001,3,Normal,
1993-09-17,249.19,260,12,352,1992,51,1993-09-08,0.5900000000000001,3,Normal,
1993-09-18,246.73,261,12,353,1992,51,1993-09-08,0.5900000000000001,3,Normal,0.62
1993-09-19,244.27,262,12,354,1992,51,1993-09-08,0.5900000000000001,3,Normal,
1993-09-20,241.81,263,12,355,1992,51,1993-09-08,0.5900000000000001,3,Normal,
1993-09-21,239.34,264,12,356,1992,51,1993-09-18,0.62,3,Normal,
1993-09-22,236.88,265,12,357,1992,51,1993-09-18,0.62,3,Normal,
1993-09-23,235.52,266,12,358,1992,52,1993-09-18,0.62,3,Normal,
1993-09-24,234.7,267,12,359,1992,52,1993-09-18,0.62,3,Normal,
1993-09-25,235.52,268,12,360,1992,52,1993-09-18,0.62,3,Normal,
1993-09-26,233.6,269,12,361,1992,52,1993-09-18,0.62,3,Normal,
1993-09-27,232.78,270,12,362,1992,52,1993-09-18,0.62,3,Normal,
1993-09-28,230.87,271,12,363,1992,52,1993-09-18,0.62,3,Normal,0.64
1993-09-29,230.59,272,12,364,1992,52,1993-09-18,0.62,3,Normal,
1993-09-30,229.77,273,12,365,1992,53,1993-09-18,0.62,3,Normal,
1993-10-01,227.86,274,1,1,1993,1,1993-10-01,0.61,3,Normal,0.61
1993-10-02,225.95,275,1,2,1993,1,1993-10-01,0.61,3,Normal,
1993-10-03,222.94,276,1,3,1993,1,1993-10-01,0.61,3,Normal,
1993-10-04,221.57,277,1,4,1993,1,1993-10-01,0.61,3,Normal,
1993-10-05,219.66,278,1,5,1993,1,1993-10-01,0.61,3,Normal,
1993-10-06,216.65,279,1,6,1993,1,1993-10-01,0.61,3,Normal,
1993-10-07,215.28,280,1,7,1993,1,1993-10-01,0.61,3,Normal,
1993-10-08,213.37,281,1,8,1993,2,1993-10-01,0.61,3,Normal,0.65
1993-10-09,211.45,282,1,9,1993,2,1993-10-01,0.61,3,Normal,
1993-10-10,209.54,283,1,10,1993,2,1993-10-01,0.61,3,Normal,
1993-10-11,207.63,284,1,11,1993,2,1993-10-08,0.65,3,Normal,
1993-10-12,205.71,285,1,12,1993,2,1993-10-08,0.65,3,Normal,
1993-10-13,203.8,286,1,13,1993,2,1993-10-08,0.65,3,Normal,
1993-10-14,201.88,287,1,14,1993,2,1993-10-08,0.65,3,Normal,
1993-10-15,199.97,288,1,15,1993,3,1993-10-08,0.65,3,Normal,
1993-10-16,199.15,289,1,16,1993,3,1993-10-08,0.65,3,Normal,
1993-10-17,198.88,290,1,17,1993,3,1993-10-08,0.65,3,Normal,
1993-10-18,197.51,291,1,18,1993,3,1993-10-08,0.65,3,Normal,0.73
1993-10-19,195.59,292,1,19,1993,3,1993-10-08,0.65,3,Normal,
1993-10-20,193.68,293,1,20,1993,3,1993-10-08,0.65,3,Normal,
1993-10-21,191.77,294,1,21,1993,3,1993-10-18,0.73,4,Mod_Dry,
1993-10-22,189.85,295,1,22,1993,4,1993-10-18,0.73,4,Mod_Dry,
1993-10-23,187.94,296,1,23,1993,4,1993-10-18,0.73,4,Mod_Dry,
1993-10-24,186.02,297,1,24,1993,4,1993-10-18,0.73,4,Mod_Dry,
1993-10-25,185.75,298,1,25,1993,4,1993-10-18,0.73,4,Mod_Dry,
1993-10-26,184.93,299,1,26,1993,4,1993-10-18,0.73,4,Mod_Dry,
1993-10-27,183.02,300,1,27,1993,4,1993-10-18,0.73,4,Mod_Dry,
1993-10-28,181.65,301,1,28,1993,4,1993-10-18,0.73,4,Mod_Dry,0.83
1993-10-29,180.28,302,1,29,1993,5,1993-10-18,0.73,4,Mod_Dry,
1993-10-30,178.91,303,1,30,1993,5,1993-10-18,0.73,4,Mod_Dry,
1993-10-31,177.55,304,1,31,1993,5,1993-10-18,0.73,4,Mod_Dry,
1993-11-01,177.27,305,2,32,1993,5,1993-10-28,0.83,4,Mod_Dry,
1993-11-02,178.09,306,2,33,1993,5,1993-10-28,0.83,4,Mod_Dry,
1993-11-03,178.91,307,2,34,1993,5,1993-10-28,0.83,4,Mod_Dry,
1993-11-04,179.19,308,2,35,1993,5,1993-10-28,0.83,4,Mod_Dry,
1993-11-05,183.29,309,2,36,1993,6,1993-10-28,0.83,4,Mod_Dry,
1993-11-06,189.58,310,2,37,1993,6,1993-10-28,0.83,4,Mod_Dry,
1993-11-07,195.87,311,2,38,1993,6,1993-10-28,0.83,4,Mod_Dry,
1993-11-08,198.33,312,2,39,1993,6,1993-10-28,0.83,4,Mod_Dry,0.78
1993-11-09,198.6,313,2,40,1993,6,1993-10-28,0.83,4,Mod_Dry,
1993-11-10,199.42,314,2,41,1993,6,1993-10-28,0.83,4,Mod_Dry,
1993-11-11,200.24,315,2,42,1993,6,1993-11-08,0.78,4,Mod_Dry,
1993-11-12,201.06,316,2,43,1993,7,1993-11-08,0.78,4,Mod_Dry,
1993-11-13,199.7,317,2,44,1993,7,1993-11-08,0.78,4,Mod_Dry,
1993-11-14,197.78,318,2,45,1993,7,1993-11-08,0.78,4,Mod_Dry,
1993-11-15,199.7,319,2,46,1993,7,1993-11-08,0.78,4,Mod_Dry,
1993-11-16,204.89,320,2,47,1993,7,1993-11-08,0.78,4,Mod_Dry,
1993-11-17,210.09,321,2,48,1993,7,1993-11-08,0.78,4,Mod_Dry,
1993-11-18,212.55,322,2,49,1993,7,1993-11-08,0.78,4,Mod_Dry,0.81
1993-11-19,211.73,323,2,50,1993,8,1993-11-08,0.78,4,Mod_Dry,
1993-11-20,209.81,324,2,51,1993,8,1993-11-08,0.78,4,Mod_Dry,
1993-11-21,208.99,325,2,52,1993,8,1993-11-18,0.81,4,Mod_Dry,
1993-11-22,208.17,326,2,53,1993,8,1993-11-18,0.81,4,Mod_Dry,
