date,flow,day,waterMonth,waterDay,waterYear,waterWeek,FDCPercentile,ewrMeasurementDate,ewrExceedance,ewrFlowBandNumber,ewrFlowBand,ewrMeasureExceedance
1993-02-15,536.04,46,5,138,1992,20,0.37351294102071886,1993-02-08,1,5,Dry,
1993-02-16,562.57,47,5,139,1992,20,0.35967885140110006,1993-02-08,1,5,Dry,
1993-02-17,590.18,48,5,140,1992,20,0.3453504815777404,1993-02-08,1,5,Dry,
1993-02-18,618.89,49,5,141,1992,21,0.3317946843604738,1993-02-08,1,5,Dry,0.97
1993-02-19,649.25,50,5,142,1992,21,0.3175642292490119,1993-02-08,1,5,Dry,
1993-02-20,680.69,51,5,143,1992,21,0.30191883767535066,1993-02-08,1,5,Dry,
1993-02-21,710.5,52,5,144,1992,21,0.2884026035774596,1993-02-18,0.97,5,Dry,
1993-02-22,741.39,53,5,145,1992,21,0.2754767087505442,1993-02-18,0.97,5,Dry,
1993-02-23,772.91,54,5,146,1992,21,0.26125140882803966,1993-02-18,0.97,5,Dry,
1993-02-24,796.07,55,5,147,1992,21,0.24798614118666085,1993-02-18,0.97,5,Dry,
1993-02-25,825.32,56,5,148,1992,22,0.23662373194742906,1993-02-18,0.97,5,Dry,
1993-02-26,862.36,57,5,149,1992,22,0.2263352961872491,1993-02-18,0.97,5,Dry,
1993-02-27,902.85,58,5,150,1992,22,0.21677736293967376,1993-02-18,0.97,5,Dry,
1993-02-28,946.13,59,5,151,1992,22,0.20664054135080726,1993-02-18,0.97,5,Dry,0.76
1993-03-01,991.8,60,6,152,1992,22,0.19658917470126208,1993-02-28,0.76,4,Mod_Dry,
1993-03-02,1034.45,61,6,153,1992,22,0.18663083347440912,1993-02-28,0.76,4,Mod_Dry,
1993-03-03,1078.61,62,6,154,1992,22,0.1755472595171928,1993-02-28,0.76,4,Mod_Dry,
1993-03-04,1118.74,63,6,155,1992,23,0.16618590878610004,1993-02-28,0.76,4,Mod_Dry,
1993-03-05,1154.34,64,6,156,1992,23,0.15968079200592156,1993-02-28,0.76,4,Mod_Dry,
1993-03-06,1190.67,65,6,157,1992,23,0.15547904330125836,1993-02-28,0.76,4,Mod_Dry,
1993-03-07,1227.68,66,6,158,1992,23,0.15119864914877879,1993-02-28,0.76,4,Mod_Dry,
1993-03-08,1265.34,67,6,159,1992,23,0.14684278708244666,1993-02-28,0.76,4,Mod_Dry,0.6699999999999999
1993-03-09,1297.7,68,6,160,1992,23,0.14309984269454987,1993-02-28,0.76,4,Mod_Dry,
1993-03-10,1330.49,69,6,161,1992,23,0.13936560050836688,1993-02-28,0.76,4,Mod_Dry,
1993-03-11,1363.7,70,6,162,1992,24,0.13584833721669137,1993-03-08,0.6699999999999999,3,Normal,
1993-03-12,1391.18,71,6,163,1992,24,0.13293793687778013,1993-03-08,0.6699999999999999,3,Normal,
1993-03-13,1406.56,72,6,164,1992,24,0.1313090446939208,1993-03-08,0.6699999999999999,3,Normal,
1993-03-14,1428.22,73,6,165,1992,24,0.12851342710997443,1993-03-08,0.6699999999999999,3,Normal,
1993-03-15,1450.05,74,6,166,1992,24,0.1250239769820972,1993-03-08,0.6699999999999999,3,Normal,
1993-03-16,1478.32,75,6,167,1992,24,0.12050511508951407,1993-03-08,0.6699999999999999,3,Normal,
1993-03-17,1506.85,76,6,168,1992,24,0.11598987114477564,1993-03-08,0.6699999999999999,3,Normal,
1993-03-18,1535.62,77,6,169,1992,25,0.11144231863532335,1993-03-08,0.6699999999999999,3,Normal,0.69
1993-03-19,1564.62,78,6,170,1992,25,0.10680335567879161,1993-03-08,0.6699999999999999,3,Normal,
1993-03-20,1593.85,79,6,171,1992,25,0.10210212431966448,1993-03-08,0.6699999999999999,3,Normal,
1993-03-21,1623.31,80,6,172,1992,25,0.09835077480378347,1993-03-18,0.69,3,Normal,
1993-03-22,1659.62,81,6,173,1992,25,0.09469712215737575,1993-03-18,0.69,3,Normal,
1993-03-23,1696.25,82,6,174,1992,25,0.09101126987321392,1993-03-18,0.69,3,Normal,
1993-03-24,1733.2,83,6,175,1992,25,0.08694457064970466,1993-03-18,0.69,3,Normal,
1993-03-25,1763.67,84,6,176,1992,26,0.0834836437982735,1993-03-18,0.69,3,Normal,
1993-03-26,1794.34,85,6,177,1992,26,0.08,1993-03-18,0.69,3,Normal,
1993-03-27,1825.2,86,6,178,1992,26,0.07759714959339971,1993-03-18,0.69,3,Normal,
1993-03-28,1856.27,87,6,179,1992,26,0.07517794796886727,1993-03-18,0.69,3,Normal,0.7
1993-03-29,1880.57,88,6,180,1992,26,0.07328587846529025,1993-03-18,0.69,3,Normal,
1993-03-30,1897.99,89,6,181,1992,26,0.07192950600634737,1993-03-18,0.69,3,Normal,
1993-03-31,1915.48,90,6,182,1992,26,0.07056768314142713,1993-03-18,0.69,3,Normal,
1993-04-01,1933.02,91,7,183,1992,27,0.06912181730317746,1993-03-28,0.7,4,Mod_Dry,
1993-04-02,1943.58,92,7,184,1992,27,0.0682170043149983,1993-03-28,0.7,4,Mod_Dry,
1993-04-03,1947.1,93,7,185,1992,27,0.06791539998560525,1993-03-28,0.7,4,Mod_Dry,
1993-04-04,1957.68,94,7,186,1992,27,0.0670088733364636,1993-03-28,0.7,4,Mod_Dry,
1993-04-05,1968.28,95,7,187,1992,27,0.06610063302635953,1993-03-28,0.7,4,Mod_Dry,
1993-04-06,1978.9,96,7,188,1992,27,0.06519067905529297,1993-03-28,0.7,4,Mod_Dry,
1993-04-07,1989.55,97,7,189,1992,27,0.06427815459278274,1993-03-28,0.7,4,Mod_Dry,
1993-04-08,2000.21,98,7,190,1992,28,0.06336477329979127,1993-03-28,0.7,4,Mod_Dry,0.71
1993-04-09,2010.89,99,7,191,1992,28,0.06244967834583733,1993-03-28,0.7,4,Mod_Dry,
1993-04-10,2021.6,100,7,192,1992,28,0.061532012900439734,1993-03-28,0.7,4,Mod_Dry,
1993-04-11,2032.32,101,7,193,1992,28,0.06061349062456088,1993-04-08,0.71,4,Mod_Dry,
1993-04-12,2050.24,102,7,194,1992,28,0.059014381240267456,1993-04-08,0.71,4,Mod_Dry,
1993-04-13,2068.21,103,7,195,1992,28,0.057368324631308865,1993-04-08,0.71,4,Mod_Dry,
1993-04-14,2086.24,104,7,196,1992,28,0.055716772006961485,1993-04-08,0.71,4,Mod_Dry,
1993-04-15,2104.32,105,7,197,1992,29,0.054060639369790005,1993-04-08,0.71,4,Mod_Dry,
1993-04-16,2122.45,106,7,198,1992,29,0.05239992671979456,1993-04-08,0.71,4,Mod_Dry,
1993-04-17,2133.35,107,7,199,1992,29,0.05140148392415468,1993-04-08,0.71,4,Mod_Dry,
1993-04-18,2136.99,108,7,200,1992,29,0.051068058990564866,1993-04-08,0.71,4,Mod_Dry,0.71
1993-04-19,2140.64,109,7,201,1992,29,0.05073371805441022,1993-04-08,0.71,4,Mod_Dry,
1993-04-20,2136.99,110,7,202,1992,29,0.051068058990564866,1993-04-08,0.71,4,Mod_Dry,
1993-04-21,2126.08,111,7,203,1992,29,0.05206741778876953,1993-04-18,0.71,4,Mod_Dry,
1993-04-22,2115.19,112,7,204,1992,30,0.053064944581844575,1993-04-18,0.71,4,Mod_Dry,
1993-04-23,2104.32,113,7,205,1992,30,0.054060639369790005,1993-04-18,0.71,4,Mod_Dry,
1993-04-24,2086.24,114,7,206,1992,30,0.055716772006961485,1993-04-18,0.71,4,Mod_Dry,
1993-04-25,2068.21,115,7,207,1992,30,0.057368324631308865,1993-04-18,0.71,4,Mod_Dry,
1993-04-26,2043.06,116,7,208,1992,30,0.05967207108179902,1993-04-18,0.71,4,Mod_Dry,
1993-04-27,2018.03,117,7,209,1992,30,0.061837901382238936,1993-04-18,0.71,4,Mod_Dry,
1993-04-28,1993.1,118,7,210,1992,30,0.06397397977194601,1993-04-18,0.71,4,Mod_Dry,0.73
1993-04-29,1968.28,119,7,211,1992,31,0.06610063302635953,1993-04-18,0.71,4,Mod_Dry,
1993-04-30,1943.58,120,7,212,1992,31,0.0682170043149983,1993-04-18,0.71,4,Mod_Dry,
1993-05-01,1918.98,121,8,213,1992,31,0.070295162842558,1993-04-28,0.73,4,Mod_Dry,
1993-05-02,1894.5,122,8,214,1992,31,0.07220124767579116,1993-04-28,0.73,4,Mod_Dry,
1993-05-03,1863.2,123,8,215,1992,31,0.07463835777710641,1993-04-28,0.73,4,Mod_Dry,
1993-05-04,1832.09,124,8,216,1992,31,0.07706067391934023,1993-04-28,0.73,4,Mod_Dry,
1993-05-05,1801.18,125,8,217,1992,31,0.0794674174730672,1993-04-28,0.73,4,Mod_Dry,
1993-05-06,1770.46,126,8,218,1992,32,0.08271240345297591,1993-04-28,0.73,4,Mod_Dry,
1993-05-07,1739.96,127,8,219,1992,32,0.08617673784643343,1993-04-28,0.73,4,Mod_Dry,
1993-05-08,1709.65,128,8,220,1992,32,0.08961949114039071,1993-04-28,0.73,4,Mod_Dry,0.77
1993-05-09,1679.56,129,8,221,1992,32,0.09269068222982492,1993-04-28,0.73,4,Mod_Dry,
1993-05-10,1649.69,130,8,222,1992,32,0.09569631716643187,1993-04-28,0.73,4,Mod_Dry,
1993-05-11,1620.03,131,8,223,1992,32,0.09868082109076275,1993-05-08,0.77,4,Mod_Dry,
1993-05-12,1590.59,132,8,224,1992,32,0.1026264491308432,1993-05-08,0.77,4,Mod_Dry,
1993-05-13,1561.39,133,8,225,1992,33,0.10732285541502082,1993-05-08,0.77,4,Mod_Dry,
1993-05-14,1532.41,134,8,226,1992,33,0.11194970979122676,1993-05-08,0.77,4,Mod_Dry,
1993-05-15,1503.67,135,8,227,1992,33,0.1164925203272594,1993-05-08,0.77,4,Mod_Dry,
1993-05-16,1481.48,136,8,228,1992,33,0.12,1993-05-08,0.77,4,Mod_Dry,
1993-05-17,1459.44,137,8,229,1992,33,0.1235230179028133,1993-05-08,0.77,4,Mod_Dry,
1993-05-18,1437.56,138,8,230,1992,33,0.12702046035805628,1993-05-08,0.77,4,Mod_Dry,0.81
1993-05-19,1415.82,139,8,231,1992,33,0.130328320271129,1993-05-08,0.77,4,Mod_Dry,
1993-05-20,1394.25,140,8,232,1992,34,0.13261279389959754,1993-05-08,0.77,4,Mod_Dry,
1993-05-21,1348.56,141,8,233,1992,34,0.13745181105697948,1993-05-18,0.81,4,Mod_Dry,
1993-05-22,1303.63,142,8,234,1992,34,0.14241394466549462,1993-05-18,0.81,4,Mod_Dry,
1993-05-23,1265.34,143,8,235,1992,34,0.14684278708244666,1993-05-18,0.81,4,Mod_Dry,
1993-05-24,1227.68,144,8,236,1992,34,0.15119864914877879,1993-05-18,0.81,4,Mod_Dry,
1993-05-25,1196.32,145,8,237,1992,34,0.15482559215396008,1993-05-18,0.81,4,Mod_Dry,
1993-05-26,1165.45,146,8,238,1992,34,0.15839586417468543,1993-05-18,0.81,4,Mod_Dry,
1993-05-27,1135.08,147,8,239,1992,35,0.16310802359837548,1993-05-18,0.81,4,Mod_Dry,
1993-05-28,1110.63,148,8,240,1992,35,0.16771354947596823,1993-05-18,0.81,4,Mod_Dry,0.85
1993-05-29,1086.55,149,8,241,1992,35,0.17333188245666883,1993-05-18,0.81,4,Mod_Dry,
1993-05-30,1062.86,150,8,242,1992,35,0.1799417417216326,1993-05-18,0.81,4,Mod_Dry,
1993-05-31,1039.57,151,8,243,1992,35,0.18542698869514532,1993-05-18,0.81,4,Mod_Dry,
1993-06-01,1016.69,152,9,244,1992,35,0.1907982168782343,1993-05-28,0.85,4,Mod_Dry,
1993-06-02,999.21,153,9,245,1992,35,0.19486514908982633,1993-05-28,0.85,4,Mod_Dry,
1993-06-03,982,154,9,246,1992,36,0.19886926255444295,1993-05-28,0.85,4,Mod_Dry,
1993-06-04,965.09,155,9,247,1992,36,0.20258041029594412,1993-05-28,0.85,4,Mod_Dry,
1993-06-05,948.48,156,9,248,1992,36,0.20613730780761483,1993-05-28,0.85,4,Mod_Dry,
1993-06-06,932.19,157,9,249,1992,36,0.20962567990063805,1993-05-28,0.85,4,Mod_Dry,
1993-06-07,916.23,158,9,250,1992,36,0.21349086264492034,1993-05-28,0.85,4,Mod_Dry,
1993-06-08,900.64,159,9,251,1992,36,0.21732020043230496,1993-05-28,0.85,4,Mod_Dry,0.84
1993-06-09,885.43,160,9,252,1992,36,0.22099531507508846,1993-05-28,0.85,4,Mod_Dry,
1993-06-10,874.81,161,9,253,1992,37,0.22345351184193485,1993-05-28,0.85,4,Mod_Dry,
1993-06-11,864.41,162,9,254,1992,37,0.22586078551191624,1993-06-08,0.84,4,Mod_Dry,
1993-06-12,854.25,163,9,255,1992,37,0.22821250671259036,1993-06-08,0.84,4,Mod_Dry,
1993-06-13,844.33,164,9,256,1992,37,0.23068637249512813,1993-06-08,0.84,4,Mod_Dry,
1993-06-14,834.68,165,9,257,1992,37,0.23370033981310312,1993-06-08,0.84,4,Mod_Dry,
1993-06-15,825.32,166,9,258,1992,37,0.23662373194742906,1993-06-08,0.84,4,Mod_Dry,
1993-06-16,816.27,167,9,259,1992,37,0.23945030233371647,1993-06-08,0.84,4,Mod_Dry,
1993-06-17,807.58,168,9,260,1992,38,0.2430012992637505,1993-06-08,0.84,4,Mod_Dry,
1993-06-18,799.27,169,9,261,1992,38,0.2466002598527501,1993-06-08,0.84,4,Mod_Dry,0.73
1993-06-19,791.42,170,9,262,1992,38,0.25,1993-06-08,0.84,4,Mod_Dry,
1993-06-20,784.11,171,9,263,1992,38,0.2546263480330108,1993-06-08,0.84,4,Mod_Dry,
1993-06-21,777.5,172,9,264,1992,38,0.2588096805225049,1993-06-18,0.73,4,Mod_Dry,
1993-06-22,770.38,173,9,265,1992,38,0.2624200432348538,1993-06-18,0.73,4,Mod_Dry,
1993-06-23,762.45,174,9,266,1992,38,0.26608299613842534,1993-06-18,0.73,4,Mod_Dry,
1993-06-24,751.24,175,9,267,1992,39,0.2711885067479321,1993-06-18,0.73,4,Mod_Dry,
1993-06-25,739.48,176,9,268,1992,39,0.27630822812363953,1993-06-18,0.73,4,Mod_Dry,
1993-06-26,727.72,177,9,269,1992,39,0.28134441657239356,1993-06-18,0.73,4,Mod_Dry,
1993-06-27,716.51,178,9,270,1992,39,0.2859392061384093,1993-06-18,0.73,4,Mod_Dry,
1993-06-28,706.39,179,9,271,1992,39,0.2900963645914466,1993-06-18,0.73,4,Mod_Dry,0.63
1993-06-29,695.73,180,9,272,1992,39,0.29492365098628787,1993-06-18,0.73,4,Mod_Dry,
1993-06-30,685.07,181,9,273,1992,39,0.2997509373811292,1993-06-18,0.73,4,Mod_Dry,
1993-07-01,674.95,182,10,274,1992,40,0.30479458917835667,1993-06-28,0.63,3,Normal,
1993-07-02,665.93,183,10,275,1992,40,0.309313627254509,1993-06-28,0.63,3,Normal,
1993-07-03,656.36,184,10,276,1992,40,0.31405138339920946,1993-06-28,0.63,3,Normal,
1993-07-04,646.78,185,10,277,1992,40,0.3187845849802372,1993-06-28,0.63,3,Normal,
1993-07-05,637.21,186,10,278,1992,40,0.3232916666666667,1993-06-28,0.63,3,Normal,
1993-07-06,628.19,187,10,279,1992,40,0.3274675925925926,1993-06-28,0.63,3,Normal,
1993-07-07,620.26,188,10,280,1992,40,0.3311527215474584,1993-06-28,0.63,3,Normal,
1993-07-08,611.78,189,10,281,1992,41,0.3351263307842255,1993-06-28,0.63,3,Normal,0.53
1993-07-09,603.31,190,10,282,1992,41,0.3390952541610436,1993-06-28,0.63,3,Normal,
1993-07-10,594.83,191,10,283,1992,41,0.34312891759669767,1993-06-28,0.63,3,Normal,
1993-07-11,586.9,192,10,284,1992,41,0.34691752025684147,1993-07-08,0.53,3,Normal,
1993-07-12,578.97,193,10,285,1992,41,0.35080016458053626,1993-07-08,0.53,3,Normal,
1993-07-13,572.14,194,10,286,1992,41,0.3544978128112955,1993-07-08,0.53,3,Normal,
1993-07-14,564.75,195,10,287,1992,41,0.3584986357139764,1993-07-08,0.53,3,Normal,
1993-07-15,557.37,196,10,288,1992,42,0.3623542037161955,1993-07-08,0.53,3,Normal,
1993-07-16,549.99,197,10,289,1992,42,0.3661255902373214,1993-07-08,0.53,3,Normal,
1993-07-17,543.15,198,10,290,1992,42,0.3696210216471454,1993-07-08,0.53,3,Normal,
1993-07-18,536.32,199,10,291,1992,42,0.3733584872354978,1993-07-08,0.53,3,Normal,0.45999999999999996
1993-07-19,529.48,200,10,292,1992,42,0.37713157256018176,1993-07-08,0.53,3,Normal,
1993-07-20,523.74,201,10,293,1992,42,0.3803603170790295,1993-07-08,0.53,3,Normal,
1993-07-21,517.45,202,10,294,1992,42,0.38455734379587364,1993-07-18,0.45999999999999996,3,Normal,
1993-07-22,511.16,203,10,295,1992,43,0.38875437051271783,1993-07-18,0.45999999999999996,3,Normal,
1993-07-23,504.87,204,10,296,1992,43,0.3931367543187813,1993-07-18,0.45999999999999996,3,Normal,
1993-07-24,498.58,205,10,297,1992,43,0.39759736759992054,1993-07-18,0.45999999999999996,3,Normal,
1993-07-25,492.84,206,10,298,1992,43,0.40157514063755684,1993-07-18,0.45999999999999996,3,Normal,
1993-07-26,487.1,207,10,299,1992,43,0.40541923386016604,1993-07-18,0.45999999999999996,3,Normal,
1993-07-27,481.36,208,10,300,1992,43,0.4092633270827752,1993-07-18,0.45999999999999996,3,Normal,
1993-07-28,476.71,209,10,301,1992,43,0.4122383354350567,1993-07-18,0.45999999999999996,3,Normal,0.45999999999999996
1993-07-29,471.51,210,10,302,1992,44,0.4155170239596469,1993-07-18,0.45999999999999996,3,Normal,
1993-07-30,466.32,211,10,303,1992,44,0.41878940731399744,1993-07-18,0.45999999999999996,3,Normal,
1993-07-31,461.12,212,10,304,1992,44,0.42222222222222217,1993-07-18,0.45999999999999996,3,Normal,
1993-08-01,454.83,213,11,305,1992,44,0.42648373983739835,1993-07-28,0.45999999999999996,3,Normal,
1993-08-02,449.09,214,11,306,1992,44,0.4303942652329749,1993-07-28,0.45999999999999996,3,Normal,
1993-08-03,442.8,215,11,307,1992,44,0.4349032258064516,1993-07-28,0.45999999999999996,3,Normal,
1993-08-04,436.51,216,11,308,1992,44,0.43941218637992835,1993-07-28,0.45999999999999996,3,Normal,
1993-08-05,430.77,217,11,309,1992,45,0.4435849606528709,1993-07-28,0.45999999999999996,3,Normal,
1993-08-06,425.03,218,11,310,1992,45,0.44776741474788695,1993-07-28,0.45999999999999996,3,Normal,
1993-08-07,419.28,219,11,311,1992,45,0.4520990934667084,1993-07-28,0.45999999999999996,3,Normal,
1993-08-08,414.64,220,11,312,1992,45,0.45572522663332293,1993-07-28,0.45999999999999996,3,Normal,0.48
1993-08-09,409.44,221,11,313,1992,45,0.45978899656142547,1993-07-28,0.45999999999999996,3,Normal,
1993-08-10,404.25,222,11,314,1992,45,0.46399675060926077,1993-07-28,0.45999999999999996,3,Normal,
1993-08-11,399.05,223,11,315,1992,45,0.4682209585702681,1993-08-08,0.48,3,Normal,
1993-08-12,394.4,224,11,316,1992,46,0.4720936170212766,1993-08-08,0.48,3,Normal,
1993-08-13,389.75,225,11,317,1992,46,0.47605106382978724,1993-08-08,0.48,3,Normal,
1993-08-14,385.11,226,11,318,1992,46,0.48,1993-08-08,0.48,3,Normal,
1993-08-15,380.46,227,11,319,1992,46,0.48425045703839126,1993-08-08,0.48,3,Normal,
1993-08-16,376.9,228,11,320,1992,46,0.48750457038391226,1993-08-08,0.48,3,Normal,
1993-08-17,372.8,229,11,321,1992,46,0.49125228519195613,1993-08-08,0.48,3,Normal,
1993-08-18,368.7,230,11,322,1992,46,0.495,1993-08-08,0.48,3,Normal,0.5
1993-08-19,364.6,231,11,323,1992,47,0.49874771480804386,1993-08-08,0.48,3,Normal,
1993-08-20,360.5,232,11,324,1992,47,0.5026976284584981,1993-08-08,0.48,3,Normal,
1993-08-21,356.39,233,11,325,1992,47,0.5067588932806324,1993-08-18,0.5,3,Normal,
1993-08-22,352.29,234,11,326,1992,47,0.5108568443051201,1993-08-18,0.5,3,Normal,
1993-08-23,348.74,235,11,327,1992,47,0.5145663531870429,1993-08-18,0.5,3,Normal,
1993-08-24,345.18,236,11,328,1992,47,0.5182863113897597,1993-08-18,0.5,3,Normal,
1993-08-25,341.63,237,11,329,1992,47,0.5220559741657697,1993-08-18,0.5,3,Normal,
1993-08-26,338.07,238,11,330,1992,48,0.5258880516684608,1993-08-18,0.5,3,Normal,
1993-08-27,334.52,239,11,331,1992,48,0.5297093649085038,1993-08-18,0.5,3,Normal,
1993-08-28,330.96,240,11,332,1992,48,0.5335376344086022,1993-08-18,0.5,3,Normal,0.5
1993-08-29,328.5,241,11,333,1992,48,0.5361827956989248,1993-08-18,0.5,3,Normal,
1993-08-30,325.5,242,11,334,1992,48,0.5394086021505377,1993-08-18,0.5,3,Normal,
1993-08-31,322.49,243,11,335,1992,48,0.5431021437578815,1993-08-18,0.5,3,Normal,
1993-09-01,318.39,244,12,336,1992,48,0.5482723833543506,1993-08-28,0.5,3,Normal,
1993-09-02,313.74,245,12,337,1992,49,0.554,1993-08-28,0.5,3,Normal,
1993-09-03,310.18,246,12,338,1992,49,0.5583414634146342,1993-08-28,0.5,3,Normal,
1993-09-04,306.08,247,12,339,1992,49,0.5634552332912989,1993-08-28,0.5,3,Normal,
1993-09-05,301.98,248,12,340,1992,49,0.5686254728877679,1993-08-28,0.5,3,Normal,
1993-09-06,297.88,249,12,341,1992,49,0.5738641265276779,1993-08-28,0.5,3,Normal,
1993-09-07,293.78,250,12,342,1992,49,0.5791275546883025,1993-08-28,0.5,3,Normal,
1993-09-08,290.22,251,12,343,1992,49,0.5839727463312369,1993-08-28,0.5,3,Normal,0.51
1993-09-09,286.67,252,12,344,1992,50,0.5888690279157012,1993-08-28,0.5,3,Normal,
1993-09-10,283.11,253,12,345,1992,50,0.593913167666381,1993-08-28,0.5,3,Normal,
1993-09-11,279.56,254,12,346,1992,50,0.5989831476720938,1993-09-08,0.51,3,Normal,
1993-09-12,277.1,255,12,347,1992,50,0.6026039804552498,1993-09-08,0.51,3,Normal,
1993-09-13,274.09,256,12,348,1992,50,0.607087951376475,1993-09-08,0.51,3,Normal,
1993-09-14,271.08,257,12,349,1992,50,0.6118495407698241,1993-09-08,0.51,3,Normal,
1993-09-15,268.07,258,12,350,1992,50,0.6171254294327982,1993-09-08,0.51,3,Normal,
1993-09-16,265.07,259,12,351,1992,51,0.6223385377261159,1993-09-08,0.51,3,Normal,
1993-09-17,262.06,260,12,352,1992,51,0.6275142719581813,1993-09-08,0.51,3,Normal,
1993-09-18,259.05,261,12,353,1992,51,0.6326361552979238,1993-09-08,0.51,3,Normal,0.5700000000000001
1993-09-19,256.59,262,12,354,1992,51,0.6367814774871934,1993-09-08,0.51,3,Normal,
1993-09-20,254.13,263,12,355,1992,51,0.6411827956989248,1993-09-08,0.51,3,Normal,
1993-09-21,251.67,264,12,356,1992,51,0.64647311827957,1993-09-18,0.5700000000000001,3,Normal,
1993-09-22,249.21,265,12,357,1992,51,0.6516666666666667,1993-09-18,0.5700000000000001,3,Normal,
1993-09-23,246.75,266,12,358,1992,52,0.6566666666666667,1993-09-18,0.5700000000000001,3,Normal,
1993-09-24,245.38,267,12,359,1992,52,0.6594512195121952,1993-09-18,0.5700000000000001,3,Normal,
1993-09-25,244.01,268,12,360,1992,52,0.6625114155251143,1993-09-18,0.5700000000000001,3,Normal,
1993-09-26,242.64,269,12,361,1992,52,0.6656392694063927,1993-09-18,0.5700000000000001,3,Normal,
1993-09-27,240.73,270,12,362,1992,52,0.67,1993-09-18,0.5700000000000001,3,Normal,
